"ommodity-wise, Market-wise Daily Report on : 14/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Udaipur(F&V),3.3,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,31.2,Tonnes,NR,Bhindi,1000,3000,2200,Rs/Quintal
L B Nagar,3.1,Tonnes,NR,Bhindi,2000,2500,2250,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,7,Tonnes,NR,Bhindi,1510,1515,1512,Rs/Quintal
Bahraich,0.6,Tonnes,NR,Bhindi,1650,1810,1730,Rs/Quintal
Divai,0.7,Tonnes,NR,Bhindi,580,600,590,Rs/Quintal
Fatehabad,6,Tonnes,NR,Bhindi,1000,1060,1020,Rs/Quintal
Gorakhpur,1.2,Tonnes,NR,Bhindi,950,1070,1000,Rs/Quintal
Jagnair,0.1,Tonnes,NR,Bhindi,2600,2800,2700,Rs/Quintal
Jhijhank,5,Tonnes,NR,Bhindi,1150,1200,1175,Rs/Quintal
Khairagarh,0.1,Tonnes,NR,Bhindi,2600,2800,2700,Rs/Quintal
Mathura,2.5,Tonnes,NR,Bhindi,1900,2100,2000,Rs/Quintal
Orai,10,Tonnes,NR,Bhindi,1100,1200,1150,Rs/Quintal
Shahabad(New Mandi),1.2,Tonnes,NR,Bhindi,1500,1590,1540,Rs/Quintal
West Bengal,,,,,,,,
Balarampur,0.05,Tonnes,NR,Other,2850,3000,2900,Rs/Quintal
Balurghat,1.6,Tonnes,NR,Other,4600,4800,4700,Rs/Quintal
Coochbehar,0.8,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Kasipur,0.01,Tonnes,NR,Bhindi,3150,3350,3250,Rs/Quintal
Sealdah Koley Market,1.4,Tonnes,NR,Other,8000,9000,8600,Rs/Quintal
Tamluk (Medinipur E),1,Tonnes,NR,Other,3400,3800,3600,Rs/Quintal
Bitter gourd,,,,,,,,
Andhra Pradesh,,,,,,,,
Palamaner,1.54,Tonnes,NR,Bitter Gourd,500,1000,750,Rs/Quintal
Assam,,,,,,,,
Kharupetia,3,Tonnes,NR,Bitter Gourd,3000,3200,3100,Rs/Quintal
Gujarat,,,,,,,,
Chikli(Khorgam),15,Tonnes,NR,Other,4000,4500,4250,Rs/Quintal
Haryana,,,,,,,,
Asandh,0.1,Tonnes,NR,Other,2500,2800,2650,Rs/Quintal
Naraingarh,0.06,Tonnes,NR,Bitter Gourd,4000,5000,4400,Rs/Quintal
Yamuna Nagar,0.2,Tonnes,NR,Other,3600,4000,3800,Rs/Quintal
Himachal Pradesh,,,,,,,,
Chamba,0.06,Tonnes,NR,Other,4400,4600,4500,Rs/Quintal
Kullu,0.1,Tonnes,NR,Other,5000,5800,5500,Rs/Quintal
Solan,0.1,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Akhnoor,0.4,Tonnes,NR,Other,5000,5200,5100,Rs/Quintal
Kathua,0.3,Tonnes,NR,Other,5500,6000,5750,Rs/Quintal
Narwal Jammu (F&V),4,Tonnes,NR,Other,5000,5500,5250,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",4,Tonnes,NR,Bitter Gourd,2400,2800,2600,Rs/Quintal
Doddaballa Pur,NR,Tonnes,NR,Bitter Gourd,1400,2000,1700,Rs/Quintal
Hospet,2,Tonnes,NR,Bitter Gourd,1500,1600,1500,Rs/Quintal
Mysore (Bandipalya),3,Tonnes,NR,Bitter Gourd,2800,3000,2900,Rs/Quintal
Ramanagara,NR,Tonnes,NR,Bitter Gourd,4000,4400,4200,Rs/Quintal
Kerala,,,,,,,,
Aluva,3,Tonnes,NR,Bitter Gourd,3000,4000,3500,Rs/Quintal
Angamaly,0.3,Tonnes,NR,Bitter Gourd,3800,4200,4000,Rs/Quintal
Athirampuzha,0.4,Tonnes,NR,Bitter Gourd,4600,4800,4700,Rs/Quintal
Chala,3,Tonnes,NR,Other,5700,5756,5728,Rs/Quintal
Chavakkad,0.15,Tonnes,NR,Other,4400,4800,4600,Rs/Quintal
Chelakkara,0.2,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
Chengannur,0.5,Tonnes,NR,Other,3800,4000,4000,Rs/Quintal
Elevancheri,50,Tonnes,NR,Bitter Gourd,2000,3000,2500,Rs/Quintal
Ernakulam,0.35,Tonnes,NR,Bitter Gourd,3200,3500,3500,Rs/Quintal
Ettumanoor,2.5,Tonnes,NR,Other,3600,3800,3800,Rs/Quintal
Ezhamkulam,2.6,Tonnes,NR,Other,6000,6500,6500,Rs/Quintal
Harippad,0.5,Tonnes,NR,Other,3500,5000,4000,Rs/Quintal
Kallachi,0.4,Tonnes,NR,Bitter Gourd,4200,4600,4400,Rs/Quintal
Kalpetta,0.03,Tonnes,NR,Other,2300,2400,2400,Rs/Quintal
Kanjangadu,0.6,Tonnes,NR,Bitter Gourd,3500,4500,4000,Rs/Quintal
Kanjirappally,1.25,Tonnes,NR,Bitter Gourd,4400,4800,4600,Rs/Quintal
Kattakada,70,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
Kayamkulam,1,Tonnes,NR,Other,4500,4700,4600,Rs/Quintal
Kodungalloor,2,Tonnes,NR,Other,3300,3400,3300,Rs/Quintal
Kollam,0.3,Tonnes,NR,Other,5600,6000,5800,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Koovapadi,0.75,Tonnes,NR,Bitter Gourd,4000,4500,4200,Rs/Quintal
Kottakkal,0.9,Tonnes,NR,Bitter Gourd,2950,3100,3000,Rs/Quintal
Kottarakkara,0.12,Tonnes,NR,Other,3200,3600,3400,Rs/Quintal
Kottayam,7,Tonnes,NR,Bitter Gourd,4200,4500,4400,Rs/Quintal
Kuruppanthura,1,Tonnes,NR,Bitter Gourd,5000,5800,5400,Rs/Quintal
Kuttoor,1.4,Tonnes,NR,Bitter Gourd,4300,4600,4500,Rs/Quintal
Madhavapuram,3,Tonnes,NR,Other,4800,5200,5000,Rs/Quintal
Manjeri,4,Tonnes,NR,Other,2600,2700,2650,Rs/Quintal
Manjeswaram,7,Tonnes,NR,Bitter Gourd,4000,5000,4500,Rs/Quintal
Mannar,1,Tonnes,NR,Other,4000,4500,4200,Rs/Quintal
Moovattupuzha,0.7,Tonnes,NR,Bitter Gourd,4100,4400,4250,Rs/Quintal
Mukkom,0.5,Tonnes,NR,Bitter Gourd,3800,4200,4000,Rs/Quintal
Munnar,1,Tonnes,NR,Other,3500,4800,4800,Rs/Quintal
Nedumangadu,0.16,Tonnes,NR,Other,4500,7200,7100,Rs/Quintal
Neeleswaram,0.7,Tonnes,NR,Other,4200,4400,4300,Rs/Quintal
Neyyatinkara,0.2,Tonnes,NR,Bitter Gourd,2600,3000,2800,Rs/Quintal
Omalloor,0.05,Tonnes,NR,Bitter Gourd,5100,5200,5200,Rs/Quintal
Pala,1,Tonnes,NR,Bitter Gourd,4000,4600,4300,Rs/Quintal
Palakkad,0.5,Tonnes,NR,Bitter Gourd,4500,5000,4800,Rs/Quintal
Palayam,10,Tonnes,NR,Bitter Gourd,3100,3300,3200,Rs/Quintal
Pampady,1,Tonnes,NR,Bitter Gourd,5000,5400,5200,Rs/Quintal
Parakkodu,4,Tonnes,NR,Bitter Gourd,4500,5500,5000,Rs/Quintal
Parappanangadi,1,Tonnes,NR,Other,2800,3500,3200,Rs/Quintal
Parassala,0.01,Tonnes,NR,Bitter Gourd,7000,7000,7000,Rs/Quintal
Pattambi,1,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Perinthalmanna,2.6,Tonnes,NR,Bitter Gourd,3700,4300,4000,Rs/Quintal
Perumbavoor,10,Tonnes,NR,Bitter Gourd,2800,3600,3000,Rs/Quintal
Pulpally,0.1,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Punalur,0.3,Tonnes,NR,Bitter Gourd,4800,5200,5000,Rs/Quintal
Quilandy,0.5,Tonnes,NR,Other,3900,4200,4100,Rs/Quintal
Thalayolaparambu,0.6,Tonnes,NR,Bitter Gourd,3800,4300,4000,Rs/Quintal
Thamarassery,0.15,Tonnes,NR,Other,3600,4300,3800,Rs/Quintal
Thirurrangadi,0.6,Tonnes,NR,Other,2850,3450,3150,Rs/Quintal
Thodupuzha,1,Tonnes,NR,Other,3200,3400,3400,Rs/Quintal
Thrippunithura,0.5,Tonnes,NR,Bitter Gourd,5000,6000,5400,Rs/Quintal
Vadakkenchery,0.22,Tonnes,NR,Other,3200,3600,3400,Rs/Quintal
Vandiperiyar,0.5,Tonnes,NR,Other,3000,4400,3000,Rs/Quintal
Vengeri(Kozhikode),0.45,Tonnes,NR,Bitter Gourd,2300,2500,2400,Rs/Quintal
Wadakkanchery,0.15,Tonnes,NR,Bitter Gourd,3500,3800,3800,Rs/Quintal
Madhya Pradesh,,,,,,,,
Khandwa(F&V),0.1,Tonnes,NR,Bitter Gourd,1050,1400,1100,Rs/Quintal
Ujjain(F&V),0.2,Tonnes,NR,Bitter Gourd,500,1200,800,Rs/Quintal
Maharashtra,,,,,,,,
Akluj,1,Tonnes,NR,Other,1500,2800,2300,Rs/Quintal
Amrawati(Frui & Veg. Market),1,Tonnes,NR,Other,3400,3600,3500,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,4500,5000,4750,Rs/Quintal
Karad,1,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Mangal Wedha,1,Tonnes,NR,Other,1100,3100,2500,Rs/Quintal
Mumbai,7,Tonnes,NR,Other,3600,4400,4000,Rs/Quintal
Nagpur,9,Tonnes,NR,Other,3200,3600,3500,Rs/Quintal
Nasik,5,Tonnes,NR,Other,2500,4160,3200,Rs/Quintal
Pandharpur,NR,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Panvel,7,Tonnes,NR,Other,3800,4000,3900,Rs/Quintal
Pune,5,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
Pune(Pimpri),NR,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Shahapur,NR,Tonnes,NR,Other,3500,4500,4000,Rs/Quintal
Vadgaonpeth,NR,Tonnes,NR,Other,1500,3000,2600,Rs/Quintal
NCT of Delhi,,,,,,,,
Azadpur,11.3,Tonnes,NR,Bitter Gourd,3600,5500,4400,Rs/Quintal
Keshopur,0.8,Tonnes,NR,Bitter Gourd,5200,6200,5600,Rs/Quintal
Odisha,,,,,,,,
Angul,1.2,Tonnes,NR,Other,2500,3000,2800,Rs/Quintal
Angul(Jarapada),3.2,Tonnes,NR,Other,2500,3000,2800,Rs/Quintal
Attabira,0.04,Tonnes,NR,Bitter Gourd,3000,4000,3000,Rs/Quintal
Chatta Krushak Bazar,1,Tonnes,NR,Bitter Gourd,4400,4500,4500,Rs/Quintal
Chuliaposi,0.5,Tonnes,NR,Bitter Gourd,3100,3200,3100,Rs/Quintal
Dhenkanal,0.07,Tonnes,NR,Other,2000,2500,2000,Rs/Quintal
Digapahandi,1,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
Hindol,0.2,Tonnes,NR,Bitter Gourd,3500,4000,3800,Rs/Quintal
Hinjilicut,1,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
Jajpur,0.77,Tonnes,NR,Bitter Gourd,3000,3500,3270,Rs/Quintal
Kamakhyanagar,0.3,Tonnes,NR,Bitter Gourd,4000,4200,4000,Rs/Quintal
Keonjhar,0.7,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Keonjhar(Dhekikote),0.6,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Mottagaon,NR,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Saharpada,0.6,Tonnes,NR,Other,3500,4000,3500,Rs/Quintal
Sarankul,5,Tonnes,NR,Bitter Gourd,3300,3500,3400,Rs/Quintal
Udala,1,Tonnes,NR,Bitter Gourd,3100,3100,3100,Rs/Quintal
Punjab,,,,,,,,
Malerkotla,0.5,Tonnes,NR,Bitter Gourd,3300,3800,3500,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.03,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Rajasthan,,,,,,,,
Sriganganagar(F&V),1.5,Tonnes,NR,Other,2300,2300,2300,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,4.5,Tonnes,NR,Bitter Gourd,800,3000,2200,Rs/Quintal
L B Nagar,1.4,Tonnes,NR,Bitter Gourd,2000,2500,2250,Rs/Quintal
Tripura,,,,,,,,
Bishalgarh,0.3,Tonnes,NR,Other,7000,8000,7500,Rs/Quintal
Bishramganj,0.2,Tonnes,NR,Bitter Gourd,7000,8000,7500,Rs/Quintal
Pabiacherra,0.4,Tonnes,NR,Bitter Gourd,1600,1650,1625,Rs/Quintal
Uttar Pradesh,,,,,,,,
Allahabad,3.5,Tonnes,NR,Bitter Gourd,1350,1550,1430,Rs/Quintal
Azamgarh,2.2,Tonnes,NR,Bitter Gourd,1750,1900,1830,Rs/Quintal
Gorakhpur,2.2,Tonnes,NR,Bitter Gourd,1060,1150,1100,Rs/Quintal
Hardoi,1.2,Tonnes,NR,Bitter Gourd,1520,1580,1540,Rs/Quintal
Khalilabad,2,Tonnes,NR,Bitter Gourd,425,550,450,Rs/Quintal
Najibabad,2.5,Tonnes,NR,Bitter Gourd,1050,1150,1100,Rs/Quintal
Shahganj,1,Tonnes,NR,Other,600,740,650,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.2,Tonnes,NR,Other,1500,1600,1550,Rs/Quintal
West Bengal,,,,,,,,
Balurghat,1.7,Tonnes,NR,Bitter Gourd,4500,4700,4600,Rs/Quintal
Barasat,3,Tonnes,NR,Other,3400,3400,3400,Rs/Quintal
Baruipur(Canning),1.4,Tonnes,NR,Bitter Gourd,3400,3600,3500,Rs/Quintal
Dhupguri,2,Tonnes,NR,Bitter Gourd,1600,1750,1650,Rs/Quintal
Egra/contai,0.4,Tonnes,NR,Bitter Gourd,2600,3000,2800,Rs/Quintal
Garbeta(Medinipur),2,Tonnes,NR,Bitter Gourd,2200,2400,2300,Rs/Quintal
Habra,3.6,Tonnes,NR,Other,2400,2700,2600,Rs/Quintal
Medinipur(West),0.6,Tonnes,NR,Bitter Gourd,3800,4200,4000,Rs/Quintal
Memari,1.5,Tonnes,NR,Bitter Gourd,3800,4200,4000,Rs/Quintal
Sealdah Koley Market,11.4,Tonnes,NR,Other,3600,4000,3800,Rs/Quintal
Tamluk (Medinipur E),2.4,Tonnes,NR,Other,2400,2800,2600,Rs/Quintal
Bottle gourd,,,,,,,,
Andhra Pradesh,,,,,,,,
Palamaner,0.08,Tonnes,NR,Bottle Gourd,250,500,350,Rs/Quintal
Assam,,,,,,,,
Kharupetia,30,Tonnes,NR,Bottle Gourd,1800,2000,1900,Rs/Quintal
Gujarat,,,,,,,,
Ankleshwar,0.68,Tonnes,NR,Bottle Gourd,425,825,650,Rs/Quintal
Bharuch,0.76,Tonnes,NR,Other,500,750,700,Rs/Quintal
Chikli(Khorgam),12.2,Tonnes,NR,Other,1000,1250,1125,Rs/Quintal
Haryana,,,,,,,,
Asandh,0.2,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Ballabhgarh,0.5,Tonnes,NR,Other,600,800,700,Rs/Quintal
Khanina,0.1,Tonnes,NR,Other,1100,1100,1100,Rs/Quintal
Pehowa,0.2,Tonnes,NR,Other,1600,1600,1600,Rs/Quintal
Shahabad,0.2,Tonnes,NR,Bottle Gourd,1500,1800,1600,Rs/Quintal
Sonepat,0.6,Tonnes,NR,Other,1600,1800,1600,Rs/Quintal
Yamuna Nagar,0.6,Tonnes,NR,Other,2400,2600,2500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra(Jassour),0.3,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Kullu,0.8,Tonnes,NR,Other,1600,1800,1700,Rs/Quintal
Mandi(Mandi),0.2,Tonnes,NR,Bottle Gourd,1000,2100,2000,Rs/Quintal
Solan,0.4,Tonnes,NR,Other,1500,1800,1600,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Narwal Jammu (F&V),4,Tonnes,NR,Other,1900,2100,2000,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",5,Tonnes,NR,Bottle Gourd,800,1200,1000,Rs/Quintal
Chickkaballapura,5,Tonnes,NR,Bottle Gourd,500,600,550,Rs/Quintal
Mysore (Bandipalya),6,Tonnes,NR,Bottle Gourd,600,700,650,Rs/Quintal
Kerala,,,,,,,,
Anchal,0.5,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Angamaly,0.3,Tonnes,NR,Bottle Gourd,1400,1800,1600,Rs/Quintal
Chala,3,Tonnes,NR,Bottle Gourd,1800,1851,1820,Rs/Quintal
Harippad,1,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Kallachi,0.4,Tonnes,NR,Bottle Gourd,2000,2400,2200,Rs/Quintal
Kattakada,155,Tonnes,NR,Other,1500,3000,2500,Rs/Quintal
Kollam,0.3,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Kottakkal,0.9,Tonnes,NR,Other,1750,1850,1800,Rs/Quintal
Manjeri,4,Tonnes,NR,Other,800,900,850,Rs/Quintal
Manjeswaram,18,Tonnes,NR,Bottle Gourd,1800,2600,2200,Rs/Quintal
Mazhuvannur,0.01,Tonnes,NR,Bottle Gourd,1100,1400,1300,Rs/Quintal
Mukkom,0.5,Tonnes,NR,Bottle Gourd,1200,1600,1400,Rs/Quintal
Palakkad,0.5,Tonnes,NR,Bottle Gourd,1500,2000,1800,Rs/Quintal
Palayam,5,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Parappanangadi,0.5,Tonnes,NR,Other,1500,1850,1750,Rs/Quintal
Parassala,0.03,Tonnes,NR,Bottle Gourd,2500,2500,2500,Rs/Quintal
Pattambi,1,Tonnes,NR,Other,2000,3000,2800,Rs/Quintal
Perinthalmanna,2.4,Tonnes,NR,Bottle Gourd,1700,1900,1800,Rs/Quintal
Perumbavoor,3,Tonnes,NR,Bottle Gourd,1400,2200,1800,Rs/Quintal
Piravam,0.03,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Quilandy,0.08,Tonnes,NR,Other,2400,2500,2500,Rs/Quintal
Thamarassery,0.2,Tonnes,NR,Other,1600,2300,1800,Rs/Quintal
Thirurrangadi,0.6,Tonnes,NR,Other,1500,1850,1650,Rs/Quintal
Thrippunithura,0.4,Tonnes,NR,Bottle Gourd,2500,3100,2700,Rs/Quintal
Vadakkenchery,0.19,Tonnes,NR,Other,1800,2400,2100,Rs/Quintal
Madhya Pradesh,,,,,,,,
Chhindwara(F&V),5,Tonnes,NR,Bottle Gourd,600,800,700,Rs/Quintal
Dhamnod,0.5,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
Harda(F&V),0.2,Tonnes,NR,Other,500,800,600,Rs/Quintal
Khandwa(F&V),0.2,Tonnes,NR,Bottle Gourd,450,600,500,Rs/Quintal
Kukshi,0.19,Tonnes,NR,Bottle Gourd,800,1200,1000,Rs/Quintal
Lashkar(F&V),1,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Sendhwa,0.01,Tonnes,NR,Bottle Gourd,700,900,800,Rs/Quintal
Thandla,1.25,Tonnes,NR,Bottle Gourd,1000,1200,1100,Rs/Quintal
Timarni,0.01,Tonnes,NR,Bottle Gourd,1500,1500,1500,Rs/Quintal
Ujjain(F&V),0.2,Tonnes,NR,Bottle Gourd,400,800,600,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,1,Tonnes,NR,Other,500,1000,750,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Karad,NR,Tonnes,NR,Other,1000,1500,1500,Rs/Quintal
Nagpur,18,Tonnes,NR,Other,400,600,550,Rs/Quintal
Nasik,41,Tonnes,NR,Other,840,1670,1240,Rs/Quintal
Panvel,5,Tonnes,NR,Other,1600,1800,1700,Rs/Quintal
Pune,17,Tonnes,NR,Other,800,1500,1000,Rs/Quintal
Pune(Hadapsar),1,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Pune(Khadiki),NR,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Satara,NR,Tonnes,NR,Other,1000,1500,1250,Rs/Quintal
Shrirampur,NR,Tonnes,NR,Other,500,700,600,Rs/Quintal
Nagaland,,,,,,,,
Dimapur,5,Tonnes,NR,Bottle Gourd,2200,2700,2400,Rs/Quintal
NCT of Delhi,,,,,,,,
Azadpur,89,Tonnes,NR,Bottle Gourd,800,1600,1150,Rs/Quintal
Keshopur,7.63,Tonnes,NR,Bottle Gourd,1400,2200,1800,Rs/Quintal
Shahdara,10.7,Tonnes,NR,Bottle Gourd,1000,1200,1100,Rs/Quintal
Odisha,,,,,,,,
Attabira,0.1,Tonnes,NR,Bottle Gourd,1500,2000,1500,Rs/Quintal
Punjab,,,,,,,,
Dudhansadhan,0.3,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Khanna,0.7,Tonnes,NR,Other,700,1200,900,Rs/Quintal
Rajasthan,,,,,,,,
Chittorgarh,0.8,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Chomu(F&V),1.5,Tonnes,NR,Other,400,600,500,Rs/Quintal
Jalore,2.2,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Udaipur(F&V),5.9,Tonnes,NR,Other,300,1200,750,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,20.9,Tonnes,NR,Bottle Gourd,400,1600,1200,Rs/Quintal
L B Nagar,3.7,Tonnes,NR,Bottle Gourd,500,1000,700,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,10,Tonnes,NR,Bottle Gourd,800,1020,1000,Rs/Quintal
Agra,14,Tonnes,NR,Bottle Gourd,1300,1450,1380,Rs/Quintal
Akbarpur,1.3,Tonnes,NR,Bottle Gourd,800,870,830,Rs/Quintal
Aligarh,5,Tonnes,NR,Bottle Gourd,1450,1550,1500,Rs/Quintal
Allahabad,3.5,Tonnes,NR,Bottle Gourd,1400,1550,1470,Rs/Quintal
Amroha,1.4,Tonnes,NR,Bottle Gourd,600,800,700,Rs/Quintal
Atarra,16,Tonnes,NR,Bottle Gourd,1000,1200,1100,Rs/Quintal
Awagarh,0.3,Tonnes,NR,Bottle Gourd,1000,1200,1100,Rs/Quintal
Azamgarh,4.5,Tonnes,NR,Bottle Gourd,880,1000,935,Rs/Quintal
Baberu,0.2,Tonnes,NR,Other,1025,1180,1100,Rs/Quintal
Badda,0.2,Tonnes,NR,Bottle Gourd,900,1100,1000,Rs/Quintal
Ballia,3,Tonnes,NR,Bottle Gourd,600,700,660,Rs/Quintal
Banda,0.8,Tonnes,NR,Bottle Gourd,1000,1090,1050,Rs/Quintal
Barabanki,6.8,Tonnes,NR,Bottle Gourd,1050,1150,1090,Rs/Quintal
Bareilly,3,Tonnes,NR,Bottle Gourd,625,675,650,Rs/Quintal
Bijnaur,0.7,Tonnes,NR,Bottle Gourd,850,940,890,Rs/Quintal
Bindki,1,Tonnes,NR,Bottle Gourd,700,800,760,Rs/Quintal
Chandausi,1.5,Tonnes,NR,Bottle Gourd,700,770,735,Rs/Quintal
Charra,1,Tonnes,NR,Bottle Gourd,1450,1550,1500,Rs/Quintal
Devariya,1,Tonnes,NR,Bottle Gourd,850,950,910,Rs/Quintal
Devband,0.1,Tonnes,NR,Bottle Gourd,400,500,450,Rs/Quintal
Divai,0.6,Tonnes,NR,Bottle Gourd,580,600,590,Rs/Quintal
Etah,1,Tonnes,NR,Bottle Gourd,1300,1500,1400,Rs/Quintal
Faizabad,1.3,Tonnes,NR,Bottle Gourd,830,900,850,Rs/Quintal
Fatehabad,14,Tonnes,NR,Bottle Gourd,800,860,830,Rs/Quintal
Fatehpur Sikri,0.1,Tonnes,NR,Bottle Gourd,1220,1260,1240,Rs/Quintal
Firozabad,0.3,Tonnes,NR,Bottle Gourd,400,600,500,Rs/Quintal
Gadaura,0.8,Tonnes,NR,Bottle Gourd,900,1000,950,Rs/Quintal
Ganjdudwara,0.2,Tonnes,NR,Bottle Gourd,700,750,730,Rs/Quintal
Gazipur,5.6,Tonnes,NR,Bottle Gourd,760,830,800,Rs/Quintal
Ghaziabad,60,Tonnes,NR,Bottle Gourd,800,900,850,Rs/Quintal
Ghiraur,0.5,Tonnes,NR,Bottle Gourd,1200,1340,1260,Rs/Quintal
Golagokarnath,0.8,Tonnes,NR,Bottle Gourd,900,1100,1020,Rs/Quintal
Gonda,2.1,Tonnes,NR,Bottle Gourd,740,770,750,Rs/Quintal
Gorakhpur,0.3,Tonnes,NR,Bottle Gourd,560,650,600,Rs/Quintal
Gulavati,0.5,Tonnes,NR,Bottle Gourd,363,367,365,Rs/Quintal
Hasanpur,0.1,Tonnes,NR,Bottle Gourd,600,800,700,Rs/Quintal
Jagnair,1.4,Tonnes,NR,Bottle Gourd,900,1000,950,Rs/Quintal
Jarar,1.3,Tonnes,NR,Bottle Gourd,520,590,560,Rs/Quintal
Jaunpur,4.7,Tonnes,NR,Bottle Gourd,780,825,800,Rs/Quintal
Kannauj,4.2,Tonnes,NR,Bottle Gourd,350,450,400,Rs/Quintal
Kanpur(Grain),85,Tonnes,NR,Bottle Gourd,705,770,735,Rs/Quintal
Karnailganj,0.2,Tonnes,NR,Bottle Gourd,700,720,710,Rs/Quintal
Karvi,0.5,Tonnes,NR,Bottle Gourd,1050,1150,1100,Rs/Quintal
Khair,0.4,Tonnes,NR,Bottle Gourd,1400,1500,1450,Rs/Quintal
Khairagarh,1.4,Tonnes,NR,Bottle Gourd,900,1000,950,Rs/Quintal
Khalilabad,2,Tonnes,NR,Bottle Gourd,425,550,450,Rs/Quintal
Khatauli,0.7,Tonnes,NR,Bottle Gourd,490,510,500,Rs/Quintal
Khurja,2.5,Tonnes,NR,Bottle Gourd,1000,1200,1135,Rs/Quintal
Konch,1,Tonnes,NR,Bottle Gourd,650,850,750,Rs/Quintal
Kosikalan,0.8,Tonnes,NR,Bottle Gourd,980,1020,1000,Rs/Quintal
Lucknow,30,Tonnes,NR,Bottle Gourd,1000,1300,1200,Rs/Quintal
Mahoba,0.5,Tonnes,NR,Bottle Gourd,1220,1280,1250,Rs/Quintal
Mathura,12,Tonnes,NR,Bottle Gourd,1100,1300,1200,Rs/Quintal
Maudaha,0.8,Tonnes,NR,Bottle Gourd,1000,1200,1100,Rs/Quintal
Mirzapur,6.5,Tonnes,NR,Bottle Gourd,590,650,620,Rs/Quintal
Muradabad,2,Tonnes,NR,Bottle Gourd,650,800,705,Rs/Quintal
Muzzafarnagar,2,Tonnes,NR,Bottle Gourd,1200,1285,1240,Rs/Quintal
Najibabad,0.5,Tonnes,NR,Bottle Gourd,700,800,750,Rs/Quintal
Nanuta,0.2,Tonnes,NR,Bottle Gourd,650,780,700,Rs/Quintal
Naugarh,0.6,Tonnes,NR,Bottle Gourd,875,925,900,Rs/Quintal
Orai,1,Tonnes,NR,Bottle Gourd,1000,1100,1050,Rs/Quintal
Paliakala,1.9,Tonnes,NR,Bottle Gourd,990,1030,1020,Rs/Quintal
Pilibhit,5,Tonnes,NR,Bottle Gourd,680,715,695,Rs/Quintal
Puranpur,1.4,Tonnes,NR,Bottle Gourd,660,700,680,Rs/Quintal
Puwaha,1,Tonnes,NR,Bottle Gourd,900,1100,1000,Rs/Quintal
Rampur,25,Tonnes,NR,Bottle Gourd,820,890,865,Rs/Quintal
