"Commodity-wise, Market-wise Daily Report on : 02/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Ruperdeeha,5,Tonnes,NR,III,NR,1800,1700,Rs/Quintal
Safdarganj,60,Tonnes,NR,Common,2250,2350,2300,Rs/Quintal
Saharanpur,29,Tonnes,NR,III,2700,2800,2745,Rs/Quintal
Sahiyapur,21,Tonnes,NR,III,2190,2265,2225,Rs/Quintal
Saidpur,10,Tonnes,NR,III,2850,3050,2950,Rs/Quintal
Samsabad,1,Tonnes,NR,Other,2300,2500,2400,Rs/Quintal
Sehjanwa,3,Tonnes,NR,III,2130,2200,2160,Rs/Quintal
Shahjahanpur,180,Tonnes,NR,Common,2300,2450,2365,Rs/Quintal
Shamli,10,Tonnes,NR,III,2650,2850,2750,Rs/Quintal
Sirsaganj,17,Tonnes,NR,III,2660,2860,2760,Rs/Quintal
Sitapur,20,Tonnes,NR,Coarse,2100,2350,2210,Rs/Quintal
Sultanpur,187.5,Tonnes,NR,III,2350,2400,2370,Rs/Quintal
Tamkuhi Road,7,Tonnes,NR,III,2100,2155,2135,Rs/Quintal
Tundla,2.6,Tonnes,NR,III,2540,2570,2560,Rs/Quintal
Unnao,5.8,Tonnes,NR,III,2175,2250,2225,Rs/Quintal
Varanasi(Grain),375,Tonnes,NR,III,2320,2380,2350,Rs/Quintal
Varipaal,0.5,Tonnes,NR,Other,1750,2000,1800,Rs/Quintal
Vilthararoad,10,Tonnes,NR,III,2100,2200,2150,Rs/Quintal
Vishalpur,16,Tonnes,NR,Common,2300,2400,2340,Rs/Quintal
Wansi,20,Tonnes,NR,III,2105,2115,2110,Rs/Quintal
Uttrakhand,,,,,,,,
Bazpur,70,Tonnes,NR,Common,2300,2700,2500,Rs/Quintal
Gadarpur,672,Tonnes,NR,Other,1700,1810,1755,Rs/Quintal
Roorkee,30,Tonnes,NR,Other,2200,2300,2300,Rs/Quintal
West Bengal,,,,,,,,
Alipurduar,20,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
,,,NR,Fine,3400,3500,3450,Rs/Quintal
Asansol,105,Tonnes,NR,Fine,3000,3100,3000,Rs/Quintal
Balarampur,1.81,Tonnes,NR,Other,2610,2640,2630,Rs/Quintal
Baruipur(Canning),22,Tonnes,NR,Common,2550,2650,2600,Rs/Quintal
,,,NR,Super Fine,4100,4200,4150,Rs/Quintal
Baxirhat,230,Tonnes,NR,Common,2500,2700,2600,Rs/Quintal
Beldanga,65,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Bethuadahari,12,Tonnes,NR,Fine,3500,3700,3600,Rs/Quintal
Birbhum,170,Tonnes,NR,Common,2380,2420,2400,Rs/Quintal
Bishnupur(Bankura),15,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
,,,NR,Fine,2800,2900,2850,Rs/Quintal
Bolpur,175,Tonnes,NR,Common,2350,2400,2380,Rs/Quintal
,,,NR,Fine,2500,2550,2520,Rs/Quintal
Burdwan,385,Tonnes,NR,Common,2250,2350,2300,Rs/Quintal
,,,NR,Fine,2450,2550,2500,Rs/Quintal
Champadanga,16,Tonnes,NR,Ratnachudi (718 5-749),2950,3150,3050,Rs/Quintal
Darjeeling,2.2,Tonnes,NR,Parimal (New),3100,3200,3150,Rs/Quintal
Diamond Harbour(South 24-pgs),23,Tonnes,NR,Common,2450,2550,2500,Rs/Quintal
,,,NR,Super Fine,4050,4150,4100,Rs/Quintal
Durgapur,156,Tonnes,NR,Fine,2800,2950,2850,Rs/Quintal
,,,NR,Other,2750,2850,2800,Rs/Quintal
Egra/contai,57,Tonnes,NR,Coarse,2300,2500,2400,Rs/Quintal
,,,NR,Fine,2600,2800,2700,Rs/Quintal
English Bazar,114.7,Tonnes,NR,Fine,3650,3850,3700,Rs/Quintal
Falakata,20,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
,,,NR,Fine,3400,3500,3450,Rs/Quintal
Garbeta(Medinipur),2,Tonnes,NR,Fine,2700,2900,2800,Rs/Quintal
Ghatal,14,Tonnes,NR,Fine,2450,2550,2500,Rs/Quintal
,,,NR,Masuri,2300,2400,2350,Rs/Quintal
Guskara(Burdwan),345,Tonnes,NR,Fine,2250,2350,2300,Rs/Quintal
Haldibari,3.2,Tonnes,NR,Common,2350,2550,2450,Rs/Quintal
Indus(Bankura Sadar),55,Tonnes,NR,Fine,2700,2800,2750,Rs/Quintal
Islampur,28,Tonnes,NR,Other,3400,3500,3450,Rs/Quintal
Jangipur,65,Tonnes,NR,Fine,2880,2930,2910,Rs/Quintal
Jhargram,33,Tonnes,NR,Common,2600,2800,2700,Rs/Quintal
,,,NR,Fine,3300,3500,3400,Rs/Quintal
,,,NR,Super Fine,3800,4000,3900,Rs/Quintal
Kaliaganj,20,Tonnes,NR,Other,3300,3400,3350,Rs/Quintal
Kalipur,72,Tonnes,NR,Common,2200,2300,2250,Rs/Quintal
,,,NR,Other,2450,2550,2500,Rs/Quintal
Kalna,95,Tonnes,NR,Fine,2970,3000,3000,Rs/Quintal
,,,NR,Other,2230,2250,2250,Rs/Quintal
Kalyani,4,Tonnes,NR,Fine,3200,3600,3400,Rs/Quintal
,,,NR,Other,2800,3200,3000,Rs/Quintal
,,,NR,Sona,2200,2600,2400,Rs/Quintal
Kandi,32,Tonnes,NR,Common,2450,2550,2500,Rs/Quintal
Karimpur,45,Tonnes,NR,Other,2900,3100,3050,Rs/Quintal
Karsiyang(Matigara),15.2,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Katwa,165,Tonnes,NR,Other,2250,2350,2300,Rs/Quintal
Khatra,28,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
Kolaghat,21,Tonnes,NR,Common,2520,2720,2620,Rs/Quintal
,,,NR,Fine,2720,2920,2820,Rs/Quintal
Medinipur(West),16,Tonnes,NR,Fine,2750,2800,2800,Rs/Quintal
Nadia,22,Tonnes,NR,Fine,3900,4050,4000,Rs/Quintal
Pandua,45,Tonnes,NR,Ratnachudi (718 5-749),3000,3200,3100,Rs/Quintal
Purulia,20,Tonnes,NR,Other,2600,2610,2600,Rs/Quintal
Raiganj,26,Tonnes,NR,Other,3300,3400,3350,Rs/Quintal
Ramkrishanpur(Howrah),13.2,Tonnes,NR,Other,2900,3100,3000,Rs/Quintal
,,,NR,Sona Mansoori Non Basmati,2800,3000,2900,Rs/Quintal
Rampurhat,105,Tonnes,NR,Common,2380,2420,2400,Rs/Quintal
,,,NR,Fine,2780,2820,2800,Rs/Quintal
Ranaghat,3.5,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Sainthia,126,Tonnes,NR,Common,2450,2470,2460,Rs/Quintal
Samsi,42,Tonnes,NR,Fine,3300,3400,3350,Rs/Quintal
,,,NR,H.Y.V.,2600,2700,2650,Rs/Quintal
Sealdah Koley Market,49.5,Tonnes,NR,Fine,2700,2800,2700,Rs/Quintal
Sheoraphuly,10.2,Tonnes,NR,Ratnachudi (718 5-749),3000,3200,3100,Rs/Quintal
Siliguri,165,Tonnes,NR,Fine(Basmati),3500,3800,3700,Rs/Quintal
,,,NR,Other,2500,2900,2700,Rs/Quintal
Tamluk (Medinipur E),18,Tonnes,NR,Common,2540,2740,2640,Rs/Quintal
,,,NR,Fine,2740,2940,2840,Rs/Quintal
Toofanganj,23.5,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Uluberia,4.1,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
,,,NR,Sona Mansoori Non Basmati,2700,2900,2800,Rs/Quintal
Sajje,,,,,,,,
Karnataka,,,,,,,,
Sira,5,Tonnes,NR,Sajje,2000,2000,2000,Rs/Quintal
Same/Savi,,,,,,,,
Karnataka,,,,,,,,
Dharwar,8,Tonnes,NR,Same/Savi Local,2600,2600,2600,Rs/Quintal
Hosadurga,55,Tonnes,NR,Same/Savi Local,2500,2650,2550,Rs/Quintal
Madhya Pradesh,,,,,,,,
Mandla,16.55,Tonnes,NR,Other,1995,2001,2000,Rs/Quintal
T.V. Cumbu,,,,,,,,
Tamil Nadu,,,,,,,,
Gingee,0.5,Tonnes,NR,Other,1760,1815,1788,Rs/Quintal
Kallakurichi,0.2,Tonnes,NR,Other,1699,1699,1699,Rs/Quintal
Panruti,0.41,Tonnes,NR,Other,1600,1829,1780,Rs/Quintal
Shrimushnam,0.2,Tonnes,NR,Other,1789,1869,1809,Rs/Quintal
Thiryagadurgam,1,Tonnes,NR,Other,1701,1731,1721,Rs/Quintal
Tindivanam,0.1,Tonnes,NR,Other,1762,1762,1762,Rs/Quintal
Ulundurpettai,10,Tonnes,NR,Other,1860,1875,1867,Rs/Quintal
Vellore,0.16,Tonnes,NR,Other,1212,1230,1220,Rs/Quintal
Villupuram,1,Tonnes,NR,Other,1812,1846,1829,Rs/Quintal
Virudhachalam,4.4,Tonnes,NR,Other,1740,1860,1847,Rs/Quintal
Wheat,,,,,,,,
Assam,,,,,,,,
Dhing,43,Tonnes,NR,Medium,1650,1850,1720,Rs/Quintal
Chattisgarh,,,,,,,,
Bhatapara,2.5,Tonnes,NR,Local,1925,2000,1991,Rs/Quintal
Rajnandgaon,0.5,Tonnes,NR,Deshi,1801,1801,1801,Rs/Quintal
Gujarat,,,,,,,,
Amreli,4.4,Tonnes,NR,Lokwan,2200,2350,2280,Rs/Quintal
,,,NR,Rajasthan Tukdi,2180,2275,2210,Rs/Quintal
Bagasara,40,Tonnes,NR,Lokwan Gujrat,1950,2365,2157,Rs/Quintal
Bayad,1.5,Tonnes,NR,Other,1735,2000,1850,Rs/Quintal
Becharaji,3.6,Tonnes,NR,Other,1970,2005,1987,Rs/Quintal
Bhavnagar,0.2,Tonnes,NR,Local,1755,1755,1755,Rs/Quintal
Bhiloda,3.5,Tonnes,NR,Other,2000,2160,2080,Rs/Quintal
Borsad,0.5,Tonnes,NR,Other,1850,1900,1900,Rs/Quintal
Botad,8.1,Tonnes,NR,Other,2200,2460,2330,Rs/Quintal
Dahod,69.2,Tonnes,NR,147 Average,2150,2250,2200,Rs/Quintal
,,,NR,Lokwan,2150,2250,2200,Rs/Quintal
Deesa,19,Tonnes,NR,Other,1950,2065,2000,Rs/Quintal
Deesa(Bhildi),0.2,Tonnes,NR,Other,1850,1925,1900,Rs/Quintal
Dehgam,6.2,Tonnes,NR,Other,2005,2080,2042,Rs/Quintal
Dehgam(Rekhiyal),0.3,Tonnes,NR,Other,2000,2085,2042,Rs/Quintal
Derol,0.1,Tonnes,NR,Other,1630,1650,1640,Rs/Quintal
Derol(Adadara),0.1,Tonnes,NR,Lokwan,1630,1650,1650,Rs/Quintal
,,,NR,Other,1650,1670,1660,Rs/Quintal
Derol(Vejalpur),0.2,Tonnes,NR,Lokwan,1640,1660,1650,Rs/Quintal
,,,NR,Other,1660,1680,1670,Rs/Quintal
Dhanera,2.3,Tonnes,NR,Other,1900,2235,2067,Rs/Quintal
Dhansura,1,Tonnes,NR,Milbar,1900,2075,2000,Rs/Quintal
Dholka(Koth),1.5,Tonnes,NR,Other,1800,2030,1940,Rs/Quintal
Dhoraji,1,Tonnes,NR,Lokwan,1780,2160,2055,Rs/Quintal
Godhra(Timbaroad),3.4,Tonnes,NR,Deshi,1960,2005,1990,Rs/Quintal
Gogamba,0.1,Tonnes,NR,Other,1850,1950,1900,Rs/Quintal
Gondal,45.8,Tonnes,NR,Lokwan,2010,2350,2210,Rs/Quintal
,,,NR,Sechor No. 1,2030,2380,2240,Rs/Quintal
Halvad,3.36,Tonnes,NR,Other,2000,2120,2075,Rs/Quintal
Himatnagar,13.2,Tonnes,NR,Sonalika,1950,2200,2100,Rs/Quintal
Jam Jodhpur,0.4,Tonnes,NR,Lokwan,1750,2300,2050,Rs/Quintal
Jambusar,0.1,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Jamnagar,12.7,Tonnes,NR,Other,1995,2200,2098,Rs/Quintal
Jasdan,5,Tonnes,NR,2189 No. 2,1850,2570,2350,Rs/Quintal
Jhalod,6,Tonnes,NR,Other,1900,2000,1950,Rs/Quintal
Junagadh,20.7,Tonnes,NR,Lokwan,1975,2170,2125,Rs/Quintal
,,,NR,Sharbati,2055,2195,2150,Rs/Quintal
Kadi,16,Tonnes,NR,Deshi,1900,2175,2025,Rs/Quintal
Kalawad,0.4,Tonnes,NR,Other,1500,2140,1820,Rs/Quintal
Khambhat(Grain Market),3,Tonnes,NR,Other,2000,2100,2060,Rs/Quintal
Khedbrahma,5,Tonnes,NR,Other,2000,2105,2053,Rs/Quintal
Mahuva(Station Road),35.2,Tonnes,NR,Kalyan,2140,2620,2300,Rs/Quintal
,,,NR,Lok-1,1755,2000,1875,Rs/Quintal
Mandvi,0.71,Tonnes,NR,Other,1775,1775,1775,Rs/Quintal
Mangrol,11,Tonnes,NR,Lok-1,2075,2125,2100,Rs/Quintal
,,,NR,Milbar,2000,2025,2015,Rs/Quintal
,,,NR,Rajasthan Tukdi,2175,2200,2190,Rs/Quintal
Mansa,0.47,Tonnes,NR,Medium,1960,2210,2125,Rs/Quintal
Meghraj,NR,Tonnes,NR,Other,1825,1975,1975,Rs/Quintal
Meghraj(Radlavada),NR,Tonnes,NR,Lokwan,1825,1975,1975,Rs/Quintal
Mehsana,4.2,Tonnes,NR,Local,1925,2160,2050,Rs/Quintal
Mehsana(Jornang),0.3,Tonnes,NR,Other,1900,2255,2200,Rs/Quintal
Modasa,8,Tonnes,NR,Lokwan Gujrat,1955,2150,2000,Rs/Quintal
Modasa(Tintoi),2.5,Tonnes,NR,Lokwan,1900,2075,1950,Rs/Quintal
Morbi,4.7,Tonnes,NR,Local,2180,2295,2237.5,Rs/Quintal
Palanpur,20,Tonnes,NR,Other,1955,2180,2067,Rs/Quintal
Patan,27.2,Tonnes,NR,Other,1950,2220,2085,Rs/Quintal
Porbandar,0.1,Tonnes,NR,Other,NR,1900,1900,Rs/Quintal
Radhanpur,20,Tonnes,NR,Medium Fine,1875,2350,2150,Rs/Quintal
Rajkot,57,Tonnes,NR,Lokwan,1995,2155,2050,Rs/Quintal
,,,NR,Sharbati,2025,2300,2200,Rs/Quintal
Rajula,1.8,Tonnes,NR,PISSI,2075,2500,2288,Rs/Quintal
S.Mandvi,0.71,Tonnes,NR,Other,1775,1775,1775,Rs/Quintal
Sanad,19,Tonnes,NR,Sharbati,2020,2250,2135,Rs/Quintal
Savarkundla,1.7,Tonnes,NR,Lokwan,1750,2400,2075,Rs/Quintal
Siddhpur,3.42,Tonnes,NR,Hybrid,1985,2250,2117,Rs/Quintal
Talod,16.1,Tonnes,NR,Other,1975,2100,2038,Rs/Quintal
Thara,3.1,Tonnes,NR,Other,1955,2360,2157,Rs/Quintal
Thasara,10,Tonnes,NR,Lokwan,1800,1900,1850,Rs/Quintal
Thasara(Dokar),15,Tonnes,NR,Lokwan,1800,1900,1850,Rs/Quintal
Upleta,1.5,Tonnes,NR,Other,1900,2100,2000,Rs/Quintal
Vadodara,3.38,Tonnes,NR,Lokwan,2500,2600,2600,Rs/Quintal
,,,NR,Other,2600,2700,2700,Rs/Quintal
,,,NR,Sonalika,2500,3200,3200,Rs/Quintal
Vankaner,7.5,Tonnes,NR,Other,1980,2150,2075,Rs/Quintal
Vijapur,8.5,Tonnes,NR,Other,1975,2155,2050,Rs/Quintal
Visavadar,6.8,Tonnes,NR,Lokwan Gujrat,2045,2195,2120,Rs/Quintal
Visnagar,25.7,Tonnes,NR,Other,1960,2220,2090,Rs/Quintal
Jharkhand,,,,,,,,
Giridih,6.39,Tonnes,NR,White,1900,2010,2000,Rs/Quintal
Gumla,12,Tonnes,NR,Other,1700,1770,1735,Rs/Quintal
Lohardaga,NR,Tonnes,NR,Medium,1700,1800,1760,Rs/Quintal
,,,NR,Medium Fine,3000,3200,3100,Rs/Quintal
Pakur,0.05,Tonnes,NR,Deshi,1735,1942,1839,Rs/Quintal
,,,NR,White,2050,2253,2146,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,59,Tonnes,NR,Local,2400,3100,2750,Rs/Quintal
Bidar,7,Tonnes,NR,Red,2300,2700,2500,Rs/Quintal
Gadag,3,Tonnes,NR,White,2030,2759,2250,Rs/Quintal
Hoskote,57,Tonnes,NR,Other,2380,2380,2380,Rs/Quintal
Hospet,6,Tonnes,NR,Other,2595,2595,2595,Rs/Quintal
Mysore (Bandipalya),15,Tonnes,NR,Local,2600,3400,3000,Rs/Quintal
Nargunda,51,Tonnes,NR,H.D.,2442,2442,2442,Rs/Quintal
Shimoga,1,Tonnes,NR,Super Fine,2900,3300,3100,Rs/Quintal
Madhya Pradesh,,,,,,,,
A lot,30.24,Tonnes,NR,Medium,1965,1981,1970,Rs/Quintal
Agar,23,Tonnes,NR,Other,1860,2000,1950,Rs/Quintal
Ajaygarh,13,Tonnes,NR,Deshi,1750,1800,1770,Rs/Quintal
Alampur,2,Tonnes,NR,Other,1820,1850,1830,Rs/Quintal
Amarpatan,10,Tonnes,NR,Other,1850,1856,1853,Rs/Quintal
Anuppur,5.5,Tonnes,NR,Deshi,1800,1800,1800,Rs/Quintal
Aron,9,Tonnes,NR,Other,1800,2725,2000,Rs/Quintal
Ashoknagar,52,Tonnes,NR,Deshi,2050,2580,2465,Rs/Quintal
,,,NR,Lokwan,1812,1910,1900,Rs/Quintal
,,,NR,Sharbati,2655,3032,2755,Rs/Quintal
Ashta,130.9,Tonnes,NR,MP Lokwan,1850,2116,1996,Rs/Quintal
,,,NR,MP Sharbati,1941,2807,2000,Rs/Quintal
Badnagar,16.2,Tonnes,NR,Lokwan,1950,2249,2066,Rs/Quintal
Badnawar,18.5,Tonnes,NR,Lokwan,1905,2140,2030,Rs/Quintal
Badod,3.9,Tonnes,NR,Other,1940,1990,1965,Rs/Quintal
Badwaha,6.47,Tonnes,NR,Lokwan,1965,1994,1975,Rs/Quintal
Baikunthpur,25.21,Tonnes,NR,Dara Mill Quality,1818,1860,1835,Rs/Quintal
Banapura,34.6,Tonnes,NR,Mill Quality,1910,1926,1921,Rs/Quintal
Banda,6,Tonnes,NR,147 Average,1835,1840,1837,Rs/Quintal
Bankhedi,1,Tonnes,NR,Other,1874,1874,1874,Rs/Quintal
Bareli,0.3,Tonnes,NR,Lokwan MP No. 1,1800,1800,1800,Rs/Quintal
Begamganj,5,Tonnes,NR,Other,1850,2200,1900,Rs/Quintal
Beohari,64.5,Tonnes,NR,Other,1830,1850,1838,Rs/Quintal
Berasia,68.9,Tonnes,NR,Lokwan,1860,2180,1949,Rs/Quintal
,,,NR,Other,1860,2180,1949,Rs/Quintal
Betul,15.7,Tonnes,NR,Lokwan,1960,2039,1980,Rs/Quintal
Bhander,28.5,Tonnes,NR,WH-542,1811,1913,1881,Rs/Quintal
Bhikangaon,9,Tonnes,NR,Lokwan,1950,2082,2070,Rs/Quintal
Bhopal,31.2,Tonnes,NR,Lokwan MP No. 1,1884,2047,2035,Rs/Quintal
Biaora,34.8,Tonnes,NR,Other,1950,2060,2030,Rs/Quintal
Bichhiya,3,Tonnes,NR,Medium,1735,1735,1735,Rs/Quintal
Bijawar,13.7,Tonnes,NR,Mill Quality,1849,1855,1852,Rs/Quintal
Binaganj,15.27,Tonnes,NR,Other,1850,1900,1870,Rs/Quintal
Budhar,7,Tonnes,NR,Mill Quality,1800,1900,1850,Rs/Quintal
Burhanpur,1.1,Tonnes,NR,Lokwan,2006,2076,2039,Rs/Quintal
Chaakghat,500,Tonnes,NR,147 Average,1850,1880,1870,Rs/Quintal
Chanderi,2.5,Tonnes,NR,Mill Quality,1850,1920,1880,Rs/Quintal
Chhapiheda,2.3,Tonnes,NR,147 Average,1920,1946,1933,Rs/Quintal
Chhatarpur,12.5,Tonnes,NR,Other,1800,1850,1825,Rs/Quintal
Chhindwara,136.3,Tonnes,NR,Other,2000,2185,2126,Rs/Quintal
Dabra,14,Tonnes,NR,Other,1950,2080,1975,Rs/Quintal
Daloda,10.5,Tonnes,NR,Mill Quality,1980,2190,2060,Rs/Quintal
Datia,72,Tonnes,NR,Other,1860,2011,1910,Rs/Quintal
Deori,31,Tonnes,NR,MP Lokwan,1700,1790,1740,Rs/Quintal
Dewas,151.7,Tonnes,NR,Lokwan,1900,2100,2000,Rs/Quintal
,,,NR,Other,2020,2313,2100,Rs/Quintal
Dhamnod,1.6,Tonnes,NR,Lok-1,2062,2062,2062,Rs/Quintal
Dhar,42.8,Tonnes,NR,Lokwan,1800,2200,2075,Rs/Quintal
Gadarwada,12.1,Tonnes,NR,Lokwan,1891,1914,1900,Rs/Quintal
Ganjbasoda,77,Tonnes,NR,MP Sharbati,1850,2832,2540,Rs/Quintal
Garhakota,11.9,Tonnes,NR,Other,1800,1926,1856,Rs/Quintal
Gautampura,5.2,Tonnes,NR,147 Average,1900,2000,2000,Rs/Quintal
Gohad,2.33,Tonnes,NR,Other,1895,1905,1895,Rs/Quintal
Gorakhpur,50,Tonnes,NR,Other,1700,1713,1707,Rs/Quintal
Guna,76.4,Tonnes,NR,147 Average,1925,2790,2215,Rs/Quintal
Haatpipliya,7.69,Tonnes,NR,Lok -1 (Nilami Rate),1935,2085,2010,Rs/Quintal
Hanumana,125,Tonnes,NR,Other,1650,1800,1750,Rs/Quintal
Harda,64.8,Tonnes,NR,MP(Desi),1885,1936,1895,Rs/Quintal
Harsood,14.3,Tonnes,NR,Lokwan,1900,1989,1966,Rs/Quintal
Ichhawar,20.1,Tonnes,NR,Lokwan,1985,2200,2076,Rs/Quintal
Indore,23.6,Tonnes,NR,Lokwan,1900,2268,2100,Rs/Quintal
Itarsi,58.5,Tonnes,NR,Mill Quality,1611,2000,1950,Rs/Quintal
Jabalpur,69.1,Tonnes,NR,Medium Fine,1897,2198,1910,Rs/Quintal
Jawar,5.3,Tonnes,NR,Other,1925,2091,1961,Rs/Quintal
Jhabua,15,Tonnes,NR,147 Average,1650,1650,1650,Rs/Quintal
Jobat,30,Tonnes,NR,Other,1700,1900,1800,Rs/Quintal
Kailaras,8.6,Tonnes,NR,MP(Desi),1884,1915,1905,Rs/Quintal
Kalapipal,10.4,Tonnes,NR,Lokwan,1650,1850,1750,Rs/Quintal
,,,NR,Mill Quality,1735,1750,1740,Rs/Quintal
,,,NR,MP Sharbati,1850,2075,1900,Rs/Quintal
Kannod,7.3,Tonnes,NR,Lok-1,1930,2050,1990,Rs/Quintal
Kareli,3.3,Tonnes,NR,Medium,1441,1881,1731,Rs/Quintal
Karera,20,Tonnes,NR,Other,1950,1990,1970,Rs/Quintal
Kasrawad,39.4,Tonnes,NR,Local,2050,2090,2070,Rs/Quintal
Katni,62.5,Tonnes,NR,Local,1881,1924,1912,Rs/Quintal
,,,NR,Lokwan,1925,1971,1950,Rs/Quintal
Kesli,269.4,Tonnes,NR,Other,1750,1800,1775,Rs/Quintal
Khachrod,11.5,Tonnes,NR,Lokwan,1850,1950,1900,Rs/Quintal
Khandwa,77.1,Tonnes,NR,Lok-1,1750,2200,2071,Rs/Quintal
Khaniadhana,16.4,Tonnes,NR,Lokwan,1850,1890,1870,Rs/Quintal
Khargone,30,Tonnes,NR,Other,2070,2175,2095,Rs/Quintal
Khategaon,36,Tonnes,NR,Other,1950,2100,1980,Rs/Quintal
Khilchipur,8.1,Tonnes,NR,147 Average,1926,1960,1940,Rs/Quintal
Khirakiya,22.8,Tonnes,NR,147 Average,1940,1963,1950,Rs/Quintal
Khujner,3.7,Tonnes,NR,Deshi,1895,1919,1909,Rs/Quintal
Khurai,20,Tonnes,NR,MP Sharbati,1800,2680,2150,Rs/Quintal
Kolaras,1,Tonnes,NR,Other,1920,2351,1987,Rs/Quintal
Kumbhraj,5.4,Tonnes,NR,Medium,1800,1960,1935,Rs/Quintal
Kurawar,36.8,Tonnes,NR,Lok -1 (Nilami Rate),1600,2080,1900,Rs/Quintal
Lahar,8.8,Tonnes,NR,Other,1879,1891,1879,Rs/Quintal
Lateri,4.3,Tonnes,NR,Deshi,1805,2500,2405,Rs/Quintal
LavKush Nagar(Laundi),9,Tonnes,NR,Other,1830,1850,1840,Rs/Quintal
Loharda,1.5,Tonnes,NR,Other,1880,1880,1880,Rs/Quintal
Mahidpur,6.07,Tonnes,NR,Other,1800,2291,2045,Rs/Quintal
Maksudangarh,28,Tonnes,NR,Other,1750,2025,1930,Rs/Quintal
Malthone,25.2,Tonnes,NR,Dara Mill Quality,1850,1850,1850,Rs/Quintal
Manasa,100,Tonnes,NR,Other,1550,2192,1871,Rs/Quintal
Mandla,40.7,Tonnes,NR,Other,1750,1900,1850,Rs/Quintal
Mandsaur,80,Tonnes,NR,147 Average,1980,2200,2020,Rs/Quintal
Mehar,5.02,Tonnes,NR,MP(Desi),1842,1845,1842,Rs/Quintal
Mhow,18.3,Tonnes,NR,Other,1975,2078,2025,Rs/Quintal
Momanbadodiya,0.1,Tonnes,NR,Other,1839,1839,1839,Rs/Quintal
Morena,4,Tonnes,NR,Lokwan,1917,1917,1917,Rs/Quintal
Mow,1,Tonnes,NR,Other,1850,1850,1850,Rs/Quintal
Mungawali,0.1,Tonnes,NR,Lokwan,2060,2060,2060,Rs/Quintal
Nagda,3.9,Tonnes,NR,Other,1940,2181,1960,Rs/Quintal
Nagod,78.8,Tonnes,NR,Mill Quality,1870,1901,1890,Rs/Quintal
Nalkehda,0.6,Tonnes,NR,Other,1934,1960,1947,Rs/Quintal
Narsinghgarh,31.3,Tonnes,NR,147 Average,1870,2145,2050,Rs/Quintal
Narsinghpur,7,Tonnes,NR,Other,1820,1850,1843,Rs/Quintal
Nasrullaganj,14.7,Tonnes,NR,Other,1900,2049,1958,Rs/Quintal
Neemuch,228.2,Tonnes,NR,147 Average,1900,2293,2100,Rs/Quintal
Niwadi,62.6,Tonnes,NR,Lokwan,1850,1884,1867,Rs/Quintal
Obedullaganj,44.8,Tonnes,NR,Lokwan,1860,2059,1921,Rs/Quintal
Paatan,6.6,Tonnes,NR,Lokwan,1800,1905,1840,Rs/Quintal
Pachaur,54.39,Tonnes,NR,147 Average,1950,2047,1960,Rs/Quintal
Pandhurna,11,Tonnes,NR,Local,1910,1928,1925,Rs/Quintal
Patharia,10,Tonnes,NR,Lokwan MP No. 1,1830,1895,1862,Rs/Quintal
Petlawad,20.9,Tonnes,NR,147 Average,2000,2050,2025,Rs/Quintal
Pipariya,43,Tonnes,NR,Other,1851,2245,1881,Rs/Quintal
Piplya,8.1,Tonnes,NR,147 Average,1950,2131,2010,Rs/Quintal
Prithvipur,21,Tonnes,NR,Mill Quality,1840,1850,1845,Rs/Quintal
Raghogarh,0.4,Tonnes,NR,Mill Quality,1990,2230,2110,Rs/Quintal
Rajgarh,4.1,Tonnes,NR,147 Average,2010,2216,2100,Rs/Quintal
Rajnagar,46.5,Tonnes,NR,Mill Quality,1800,1800,1800,Rs/Quintal
Ramnagar,12,Tonnes,NR,1482,1835,1850,1840,Rs/Quintal
Ratlam,80.2,Tonnes,NR,Lok-1,1950,2280,2138,Rs/Quintal
Rehati,5.8,Tonnes,NR,Other,1850,1901,1881,Rs/Quintal
Rewa,27.8,Tonnes,NR,Other,1896,1978,1930,Rs/Quintal
Sailana,3.4,Tonnes,NR,Other,1932,2220,2100,Rs/Quintal
Sanawad,18.2,Tonnes,NR,Lokwan,1990,2028,2004,Rs/Quintal
Sanwer,3.7,Tonnes,NR,Other,2000,2223,2020,Rs/Quintal
Sarangpur,1.3,Tonnes,NR,Other,1900,1915,1908,Rs/Quintal
Sevda,42.9,Tonnes,NR,Mill Quality,1865,1915,1900,Rs/Quintal
Shahpura(Jabalpur),1,Tonnes,NR,Other,1850,1871,1871,Rs/Quintal
Shajapur,15.1,Tonnes,NR,Other,1998,2031,2007,Rs/Quintal
