"Commodity-wise, Market-wise Daily Report on : 27/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Tapa(Tapa Mandi),15,Tonnes,NR,Other,4595,5315,5250,Rs/Quintal
Rajasthan,,,,,,,,
Bilara,11.9,Tonnes,NR,Other,5425,5750,5587,Rs/Quintal
Jodhpur(Grain)(Phalodi),3.7,Tonnes,NR,J-34,5600,5750,5675,Rs/Quintal
Kapasan,20,Tonnes,NR,American,5710,5890,5800,Rs/Quintal
Sri Vijayanagar,268.2,Tonnes,NR,American,5200,5501,5350,Rs/Quintal
,,,NR,Desi,5535,5650,5592,Rs/Quintal
Tamil Nadu,,,,,,,,
Moolanur,NR,Tonnes,NR,Other,4200,5800,5300,Rs/Quintal
Papparapatti,NR,Tonnes,NR,Other,5200,6700,5600,Rs/Quintal
Usilampatty,NR,Tonnes,NR,LRA,5160,5260,5210,Rs/Quintal
,,,NR,MCU 5,5110,5210,5160,Rs/Quintal
,,,NR,Other,5100,5200,5150,Rs/Quintal
Uthangarai,NR,Tonnes,NR,Other,5200,6200,5700,Rs/Quintal
Telangana,,,,,,,,
Bhadrachalam,37.4,Tonnes,NR,Cotton (Unginned),5150,5450,5300,Rs/Quintal
Boath,1,Tonnes,NR,RCH-2,5292,5380,5380,Rs/Quintal
Burgampadu,26.5,Tonnes,NR,Cotton (Unginned),5350,5450,5450,Rs/Quintal
Charla,28,Tonnes,NR,Cotton (Unginned),5400,5500,5450,Rs/Quintal
Enkoor,10,Tonnes,NR,Cotton (Unginned),5100,5350,5200,Rs/Quintal
Huzzurabad,1,Tonnes,NR,Cotton (Unginned),5150,5450,5350,Rs/Quintal
Jammikunta,1,Tonnes,NR,Cotton (Unginned),5450,5450,5450,Rs/Quintal
Koratla,10,Tonnes,NR,Desi,5150,5600,5450,Rs/Quintal
Jute,,,,,,,,
Assam,,,,,,,,
Dhing,75,Tonnes,NR,TD-5,3700,4100,4000,Rs/Quintal
West Bengal,,,,,,,,
Belacoba,1,Tonnes,NR,TD-5,4500,4700,4600,Rs/Quintal
Beldanga,85,Tonnes,NR,TD-5,4280,4325,4300,Rs/Quintal
Bethuadahari,18,Tonnes,NR,TD-5,4150,4250,4200,Rs/Quintal
Champadanga,0.5,Tonnes,NR,Other,3700,3900,3800,Rs/Quintal
Islampur,11,Tonnes,NR,TD-5,4700,4900,4800,Rs/Quintal
Jiaganj,3,Tonnes,NR,TD-5,3760,3825,3780,Rs/Quintal
Kaliaganj,30,Tonnes,NR,TD-5,4600,4800,4700,Rs/Quintal
Karimpur,50,Tonnes,NR,Other,3600,4700,4500,Rs/Quintal
Kasimbazar,106,Tonnes,NR,TD-5,4200,4300,4250,Rs/Quintal
Kolaghat,3.6,Tonnes,NR,TD-5,3320,3520,3420,Rs/Quintal
Lalbagh,3.1,Tonnes,NR,TD-5,3760,3825,3780,Rs/Quintal
Raiganj,13,Tonnes,NR,TD-5,4600,4800,4700,Rs/Quintal
Samsi,7,Tonnes,NR,TD-5,4200,4300,4250,Rs/Quintal
Fruits,,,,,,,,
Amla(Nelli Kai),,,,,,,,
Gujarat,,,,,,,,
Vadodara(Sayajipura),3,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.5,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Parappanangadi,0.5,Tonnes,NR,Other,5200,5500,5350,Rs/Quintal
Thirurrangadi,0.5,Tonnes,NR,Amla,4500,5100,5000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),2.8,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Maharashtra,,,,,,,,
Chandrapur(Ganjwad),NR,Tonnes,NR,Other,2600,2600,2600,Rs/Quintal
Rajasthan,,,,,,,,
Chittorgarh,0.4,Tonnes,NR,Other,1000,1100,1050,Rs/Quintal
Kota (FV),125.8,Tonnes,NR,Other,3000,5500,4250,Rs/Quintal
Uttar Pradesh,,,,,,,,
Jafarganj,0.6,Tonnes,NR,Amla,2700,2900,2800,Rs/Quintal
Jhijhank,2,Tonnes,NR,Amla,2200,2300,2250,Rs/Quintal
Pratapgarh,3,Tonnes,NR,Amla,690,710,700,Rs/Quintal
Varipaal,3.2,Tonnes,NR,Amla,470,550,500,Rs/Quintal
Apple,,,,,,,,
Chattisgarh,,,,,,,,
Durg,43,Tonnes,NR,Other,7000,8000,7500,Rs/Quintal
Gujarat,,,,,,,,
Bharuch,2.44,Tonnes,NR,Royal Mishri,4000,7000,5000,Rs/Quintal
Gondal(Veg.market Gondal),7.52,Tonnes,NR,Apple,2500,6000,4250,Rs/Quintal
Haryana,,,,,,,,
Ambala Cantt.,2.5,Tonnes,NR,Apple,4000,7000,6500,Rs/Quintal
Asandh,0.5,Tonnes,NR,Other,4500,5000,4800,Rs/Quintal
Barwala(Hisar),4,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Ganaur,0.3,Tonnes,NR,Apple,6000,8000,7000,Rs/Quintal
Iamailabad,0.03,Tonnes,NR,Apple,6000,7000,6700,Rs/Quintal
Jind,0.3,Tonnes,NR,Other,4000,5500,4500,Rs/Quintal
kalanwali,0.5,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Ladwa,0.6,Tonnes,NR,Apple,6000,7000,6200,Rs/Quintal
Mohindergarh,2,Tonnes,NR,Apple,4000,6000,4500,Rs/Quintal
Narnaul,1,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Narnaund,0.3,Tonnes,NR,Other,3900,4500,4200,Rs/Quintal
Narwana,0.05,Tonnes,NR,Other,5000,5200,5100,Rs/Quintal
Ratia,0.6,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Sadhaura,0.4,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Sampla,0.6,Tonnes,NR,Other,5000,6000,6000,Rs/Quintal
Sonepat,2.1,Tonnes,NR,Other,4500,5000,5000,Rs/Quintal
Yamuna Nagar,8.5,Tonnes,NR,Other,3500,7000,5500,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Udhampur,4.2,Tonnes,NR,Delicious,5000,5500,5200,Rs/Quintal
Jharkhand,,,,,,,,
Giridih,1.66,Tonnes,NR,Other,6700,6850,6800,Rs/Quintal
Kerala,,,,,,,,
Aroor,0.1,Tonnes,NR,Other,11000,11300,11200,Rs/Quintal
Nedumkandam,1,Tonnes,NR,Other,10000,16000,14000,Rs/Quintal
Parappanangadi,0.5,Tonnes,NR,Other,9600,9800,9750,Rs/Quintal
Thirurrangadi,0.3,Tonnes,NR,Other,9800,9950,9900,Rs/Quintal
Madhya Pradesh,,,,,,,,
Dhar(F&V),1,Tonnes,NR,Other,1200,1900,1600,Rs/Quintal
Harda(F&V),12,Tonnes,NR,Apple,3000,3300,3200,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),43,Tonnes,NR,Simla,5000,6000,5500,Rs/Quintal
Chandrapur(Ganjwad),1,Tonnes,NR,Other,6000,8000,7000,Rs/Quintal
Karad,3,Tonnes,NR,Simla,4700,6000,6000,Rs/Quintal
Kolhapur,7,Tonnes,NR,Other,2500,4000,3250,Rs/Quintal
Pune,48,Tonnes,NR,Other,5000,15000,8000,Rs/Quintal
Odisha,,,,,,,,
Karanjia,0.07,Tonnes,NR,Other,9000,10000,9500,Rs/Quintal
,,,NR,Other,8000,9000,8500,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.4,Tonnes,NR,Other,4300,5000,4650,Rs/Quintal
Budalada,0.5,Tonnes,NR,Other,3200,7200,5200,Rs/Quintal
Dudhansadhan,0.2,Tonnes,NR,Other,3800,4200,4000,Rs/Quintal
Ferozepur Cantt.,0.75,Tonnes,NR,Apple,6000,6500,6200,Rs/Quintal
Khanauri,0.1,Tonnes,NR,American,2000,2200,2100,Rs/Quintal
Mukerian,0.2,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Mukerian(Talwara),0.21,Tonnes,NR,Other,2500,3500,2800,Rs/Quintal
Patti,0.3,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Raikot,2,Tonnes,NR,Other,4800,5100,4900,Rs/Quintal
Sangrur,0.9,Tonnes,NR,Apple,4500,4500,4500,Rs/Quintal
Sunam,0.6,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Rajasthan,,,,,,,,
Chittorgarh,1.8,Tonnes,NR,Other,9000,18000,14000,Rs/Quintal
Sriganganagar(F&V),7,Tonnes,NR,Apple,3500,3500,3500,Rs/Quintal
Tripura,,,,,,,,
Kalyanpur,0.3,Tonnes,NR,Kasmir/Shimla - II,11100,11600,11500,Rs/Quintal
Uttar Pradesh,,,,,,,,
Akbarpur,0.6,Tonnes,NR,Delicious,5560,5680,5620,Rs/Quintal
Amroha,0.4,Tonnes,NR,Delicious,500,600,600,Rs/Quintal
Atarra,2.5,Tonnes,NR,Kasmir/Shimla - II,6500,6700,6600,Rs/Quintal
Baberu,0.6,Tonnes,NR,Kasmir/Shimla - II,5890,6050,5975,Rs/Quintal
Badayoun,2,Tonnes,NR,Delicious,4180,4600,4400,Rs/Quintal
Banda,4,Tonnes,NR,Kasmir/Shimla - II,5800,6000,5900,Rs/Quintal
Bangarmau,1.5,Tonnes,NR,Delicious,5550,5650,5600,Rs/Quintal
Baraut,0.2,Tonnes,NR,Kasmir/Shimla - II,4700,4900,4800,Rs/Quintal
Bareilly,10,Tonnes,NR,Delicious,5100,5150,5125,Rs/Quintal
Basti,2,Tonnes,NR,Delicious,5100,5150,5125,Rs/Quintal
Bijnaur,1.3,Tonnes,NR,Delicious,4870,5020,4950,Rs/Quintal
Bindki,1,Tonnes,NR,Kasmir/Shimla - II,5900,6150,6080,Rs/Quintal
Chandausi,1.9,Tonnes,NR,Apple,5100,5180,5140,Rs/Quintal
Chandoli,3,Tonnes,NR,Delicious,5820,5920,5870,Rs/Quintal
Chhibramau(Kannuj),1,Tonnes,NR,Delicious,5900,6100,6000,Rs/Quintal
Dadri,3,Tonnes,NR,Kasmir/Shimla - II,4400,4500,4450,Rs/Quintal
Dhampur,0.5,Tonnes,NR,Apple,2500,3000,2800,Rs/Quintal
Dhanura,1,Tonnes,NR,Delicious,2500,3000,2500,Rs/Quintal
Etah,1.5,Tonnes,NR,Kasmir/Shimla - II,5250,5650,5460,Rs/Quintal
Faizabad,4.1,Tonnes,NR,Apple,5100,5500,5200,Rs/Quintal
Fatehabad,6,Tonnes,NR,Delicious,5500,5600,5550,Rs/Quintal
Fatehpur,1.8,Tonnes,NR,Kasmir/Shimla - II,6000,6250,6150,Rs/Quintal
Ghaziabad,42.5,Tonnes,NR,Kasmir/Shimla - II,4000,4500,4200,Rs/Quintal
Ghiraur,0.4,Tonnes,NR,Delicious,5200,5400,5300,Rs/Quintal
Golagokarnath,1.7,Tonnes,NR,Apple,6500,6700,6610,Rs/Quintal
Gonda,4,Tonnes,NR,Delicious,5290,5320,5300,Rs/Quintal
Hapur,6,Tonnes,NR,Delicious,NR,NR,5200,Rs/Quintal
Hasanpur,0.5,Tonnes,NR,Delicious,3800,4000,3900,Rs/Quintal
Jafarganj,2,Tonnes,NR,Delicious,4550,4700,4600,Rs/Quintal
Jahangirabad,0.2,Tonnes,NR,Delicious,5300,5500,5400,Rs/Quintal
Jarar,0.4,Tonnes,NR,Kasmir/Shimla - II,4800,4900,4850,Rs/Quintal
Jhansi,2,Tonnes,NR,Delicious,5800,5900,5850,Rs/Quintal
Jhijhank,3,Tonnes,NR,American,3300,3400,3350,Rs/Quintal
Kannauj,2.8,Tonnes,NR,Delicious,6300,6500,6400,Rs/Quintal
Karvi,0.9,Tonnes,NR,Kasmir/Shimla - II,5900,6125,6000,Rs/Quintal
Kasganj,1.8,Tonnes,NR,Kasmir/Shimla - II,5360,5460,5420,Rs/Quintal
Khair,0.3,Tonnes,NR,Delicious,5600,5700,5650,Rs/Quintal
Khairagarh,0.2,Tonnes,NR,Delicious,5400,5600,5500,Rs/Quintal
Konch,1,Tonnes,NR,Kasmir/Shimla - II,5050,5400,5200,Rs/Quintal
Lakhimpur,8,Tonnes,NR,Simla,6700,6800,6750,Rs/Quintal
Lucknow,66,Tonnes,NR,Apple,5400,5700,5600,Rs/Quintal
Madhoganj,0.6,Tonnes,NR,Kasmir/Shimla - II,6300,6400,6350,Rs/Quintal
Maharajganj,5,Tonnes,NR,Apple,5000,5000,5000,Rs/Quintal
Mahoba,1.4,Tonnes,NR,Royal Delicious,5380,5440,5410,Rs/Quintal
Mauranipur,0.6,Tonnes,NR,Kasmir/Shimla - II,6100,6250,6200,Rs/Quintal
Mawana,1,Tonnes,NR,Delicious,3400,3600,3450,Rs/Quintal
Muradabad,12,Tonnes,NR,Delicious,5200,5350,5300,Rs/Quintal
Muzzafarnagar,4,Tonnes,NR,Delicious,4950,5040,5000,Rs/Quintal
Najibabad,3.8,Tonnes,NR,Apple,2900,3100,3000,Rs/Quintal
Nawabganj,0.36,Tonnes,NR,Golden,4200,NR,4250,Rs/Quintal
Orai,20,Tonnes,NR,Apple,4900,5000,4950,Rs/Quintal
Pilibhit,28.8,Tonnes,NR,Delicious,5230,5270,5250,Rs/Quintal
Pratapgarh,1,Tonnes,NR,Apple,6250,6300,6280,Rs/Quintal
Pukhrayan,6,Tonnes,NR,Delicious,6425,6625,6525,Rs/Quintal
Puranpur,1,Tonnes,NR,Delicious,5040,5160,5100,Rs/Quintal
Raath,0.5,Tonnes,NR,Kasmir/Shimla - II,6000,6300,6150,Rs/Quintal
Rampur,2.5,Tonnes,NR,Kasmir/Shimla - II,5200,5260,5230,Rs/Quintal
Ruperdeeha,3,Tonnes,NR,Apple,NR,4200,4000,Rs/Quintal
Rura,4,Tonnes,NR,Apple,5500,5800,5600,Rs/Quintal
Safdarganj,6.5,Tonnes,NR,Apple,5450,5550,5500,Rs/Quintal
Saharanpur,1.7,Tonnes,NR,Delicious,4880,5100,5000,Rs/Quintal
Shahabad(New Mandi),2.4,Tonnes,NR,Apple,7270,7370,7330,Rs/Quintal
Shahjahanpur,17,Tonnes,NR,Apple,4450,4750,4500,Rs/Quintal
Shamli,2.8,Tonnes,NR,Apple,5200,5800,5500,Rs/Quintal
Shikohabad,1,Tonnes,NR,Delicious,5750,5850,5800,Rs/Quintal
Sikanderabad,0.8,Tonnes,NR,Apple,4200,4650,4500,Rs/Quintal
Sultanpur,3.5,Tonnes,NR,Delicious,4700,4900,4800,Rs/Quintal
Tanda,7,Tonnes,NR,Delicious,6000,7000,6500,Rs/Quintal
Unnao,12.9,Tonnes,NR,Delicious,4200,4400,4300,Rs/Quintal
Varanasi(F&V),30,Tonnes,NR,Apple,6140,6225,6185,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Apple,2300,2600,2500,Rs/Quintal
Uttrakhand,,,,,,,,
Manglaur,7.5,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
Vikasnagar,0.7,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Banana,,,,,,,,
Andhra Pradesh,,,,,,,,
Ravulapelem,175,Tonnes,NR,Chakkarakeli(Red),400,1200,800,Rs/Quintal
Chattisgarh,,,,,,,,
Rajnandgaon,8.8,Tonnes,NR,Banana - Ripe,2000,2000,2000,Rs/Quintal
Goa,,,,,,,,
Mapusa,26.2,Tonnes,NR,Other,450,550,500,Rs/Quintal
Haryana,,,,,,,,
Asandh,1.7,Tonnes,NR,Other,3000,3500,3400,Rs/Quintal
Ganaur,0.4,Tonnes,NR,Banana - Ripe,2500,2500,2500,Rs/Quintal
Iamailabad,0.05,Tonnes,NR,Other,2500,3200,3000,Rs/Quintal
kalanwali,0.6,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Ladwa,1.8,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Narnaund,0.2,Tonnes,NR,Other,3500,4000,3800,Rs/Quintal
Ratia,1.5,Tonnes,NR,Other,2800,3000,2800,Rs/Quintal
Sampla,1.6,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Sonepat,5.2,Tonnes,NR,Other,2000,2500,2000,Rs/Quintal
Yamuna Nagar,11,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,1,Tonnes,NR,Other,2280,2400,2340,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Udhampur,4,Tonnes,NR,Banana - Ripe,2800,3400,2800,Rs/Quintal
Kerala,,,,,,,,
Aroor,NR,Tonnes,NR,Nendra Bale,4600,4800,4700,Rs/Quintal
,,,NR,Palayamthodan,2800,3000,2900,Rs/Quintal
,,,NR,Robusta,2000,2200,2100,Rs/Quintal
Chathanoor,1.2,Tonnes,NR,Banana - Ripe,4200,4600,4400,Rs/Quintal
,,,NR,Palayamthodan,1800,2200,2000,Rs/Quintal
,,,NR,Poovan,4300,4700,4500,Rs/Quintal
,,,NR,Robusta,1700,2100,1900,Rs/Quintal
Ettumanoor,2.8,Tonnes,NR,Banana - Ripe,3600,3800,3800,Rs/Quintal
Harippad,2,Tonnes,NR,Nendra Bale,4000,5000,4500,Rs/Quintal
Kanjangadu,2,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
,,,NR,Other,3400,4500,4000,Rs/Quintal
Kattappana,3.8,Tonnes,NR,Nendra Bale,3700,4000,3800,Rs/Quintal
,,,NR,Palayamthodan,2100,2500,2300,Rs/Quintal
,,,NR,Poovan,3100,3300,3200,Rs/Quintal
,,,NR,Robusta,1200,1500,1400,Rs/Quintal
Koovapadi,15.36,Tonnes,NR,Nendra Bale,4300,4500,4400,Rs/Quintal
,,,NR,Nendra Bale,4000,4200,4100,Rs/Quintal
,,,NR,Nendra Bale,3500,3900,3800,Rs/Quintal
,,,NR,Other,4400,4600,4500,Rs/Quintal
,,,NR,Other,4100,4300,4200,Rs/Quintal
,,,NR,Other,3500,4000,3900,Rs/Quintal
,,,NR,Palayamthodan,1700,2000,1800,Rs/Quintal
,,,NR,Palayamthodan,1400,1600,1500,Rs/Quintal
,,,NR,Palayamthodan,1000,1300,1200,Rs/Quintal
,,,NR,Poovan,3400,3600,3500,Rs/Quintal
,,,NR,Poovan,3100,3300,3200,Rs/Quintal
,,,NR,Poovan,2800,3000,2900,Rs/Quintal
,,,NR,Robusta,1800,2000,1900,Rs/Quintal
,,,NR,Robusta,1500,1700,1600,Rs/Quintal
,,,NR,Robusta,1200,1400,1300,Rs/Quintal
Kottayam,10,Tonnes,NR,Banana - Ripe,4200,4500,4400,Rs/Quintal
,,,NR,Palayamthodan,1600,1900,1800,Rs/Quintal
,,,NR,Poovan,2800,3100,3000,Rs/Quintal
Kuruppanthura,1,Tonnes,NR,Palayamthodan,2000,2800,2400,Rs/Quintal
Nedumkandam,2,Tonnes,NR,Nendra Bale,4500,4500,4500,Rs/Quintal
,,,NR,Other,3500,3500,3500,Rs/Quintal
,,,NR,Palayamthodan,3000,3000,3000,Rs/Quintal
,,,NR,Robusta,1200,1200,1200,Rs/Quintal
Pulpally,5,Tonnes,NR,Other,2400,2600,2500,Rs/Quintal
Thalasserry,12.76,Tonnes,NR,Other,4260,4350,4300,Rs/Quintal
,,,NR,Other,2970,3050,3030,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),8.5,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Burhanpur(F&V),265,Tonnes,NR,Khandesh,701,1161,821,Rs/Quintal
Dhar(F&V),1.5,Tonnes,NR,Other,700,1000,950,Rs/Quintal
Guna(F&V),0.1,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Sagar(F&V),4,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Maharashtra,,,,,,,,
Chandrapur(Ganjwad),6,Tonnes,NR,Other,1000,1500,1300,Rs/Quintal
Karad,5,Tonnes,NR,Other,800,1000,1000,Rs/Quintal
Yawal,185,Tonnes,NR,Other,530,1018,840,Rs/Quintal
Punjab,,,,,,,,
Budalada,1.5,Tonnes,NR,Other,1600,1900,1800,Rs/Quintal
Dudhansadhan,0.2,Tonnes,NR,Other,2300,2700,2500,Rs/Quintal
Khanauri,0.2,Tonnes,NR,Other,2100,2300,2200,Rs/Quintal
Mansa,2.6,Tonnes,NR,Banana - Ripe,1300,1800,1500,Rs/Quintal
Moga,4.9,Tonnes,NR,Other,1600,1800,1700,Rs/Quintal
Mukerian,0.3,Tonnes,NR,Other,1900,2450,2300,Rs/Quintal
Mukerian(Talwara),0.2,Tonnes,NR,Other,2500,3200,2700,Rs/Quintal
Patti,3,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Rajpura,1.2,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Raman,0.8,Tonnes,NR,Other,2000,2150,2100,Rs/Quintal
Sunam,1,Tonnes,NR,Other,1100,1400,1400,Rs/Quintal
Rajasthan,,,,,,,,
Chittorgarh,1.7,Tonnes,NR,Other,1200,1500,1350,Rs/Quintal
Sriganganagar(F&V),12.5,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Telangana,,,,,,,,
Dammapet,1,Tonnes,NR,Amruthapani,2100,2250,2200,Rs/Quintal
Tripura,,,,,,,,
Kalyanpur,0.5,Tonnes,NR,Champa,1460,1510,1480,Rs/Quintal
Pabiacherra,0.6,Tonnes,NR,Champa,1250,1300,1275,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achnera,3.2,Tonnes,NR,Banana - Ripe,1500,1600,1550,Rs/Quintal
Akbarpur,5,Tonnes,NR,Banana - Ripe,1960,2080,2000,Rs/Quintal
Amroha,1.2,Tonnes,NR,Medium,600,600,600,Rs/Quintal
Atarra,30,Tonnes,NR,Banana - Ripe,1750,1850,1800,Rs/Quintal
Badayoun,11,Tonnes,NR,Banana - Ripe,1600,2000,1850,Rs/Quintal
Banda,15,Tonnes,NR,Banana - Ripe,1750,1920,1830,Rs/Quintal
Bangarmau,1.5,Tonnes,NR,Medium,1550,1650,1600,Rs/Quintal
Bareilly,12.5,Tonnes,NR,Banana - Ripe,2000,2050,2025,Rs/Quintal
Bijnaur,2.3,Tonnes,NR,Banana - Ripe,1960,2060,2010,Rs/Quintal
Chandausi,9,Tonnes,NR,Medium,760,860,810,Rs/Quintal
Chhibramau(Kannuj),5,Tonnes,NR,Banana - Ripe,2300,2450,2400,Rs/Quintal
Dhanura,0.8,Tonnes,NR,Medium,1000,1050,1000,Rs/Quintal
Divai,0.6,Tonnes,NR,Banana - Ripe,1180,1200,1190,Rs/Quintal
Etah,7,Tonnes,NR,Banana - Ripe,2040,2100,2080,Rs/Quintal
Fatehabad,5,Tonnes,NR,Banana - Ripe,900,1000,950,Rs/Quintal
Fatehpur,2.5,Tonnes,NR,Amruthapani,1800,1950,1860,Rs/Quintal
Firozabad,3.6,Tonnes,NR,Banana - Ripe,600,800,700,Rs/Quintal
Gangoh,1.8,Tonnes,NR,Medium,1245,1270,1260,Rs/Quintal
Ghiraur,10,Tonnes,NR,Banana - Ripe,1850,2050,1950,Rs/Quintal
Hapur,10,Tonnes,NR,Medium,NR,NR,1250,Rs/Quintal
Hargaon (Laharpur),3,Tonnes,NR,Desi(Bontha),500,600,550,Rs/Quintal
Hasanpur,0.03,Tonnes,NR,Banana - Ripe,900,1100,1000,Rs/Quintal
Jarar,0.5,Tonnes,NR,Other,1050,1150,1100,Rs/Quintal
Jhansi,2.2,Tonnes,NR,Banana - Ripe,1600,1725,1670,Rs/Quintal
Jhijhank,4,Tonnes,NR,Amruthapani,1000,1050,1025,Rs/Quintal
Kannauj,35,Tonnes,NR,Banana - Ripe,2250,2400,2300,Rs/Quintal
Karvi,4,Tonnes,NR,Banana - Ripe,1735,1820,1775,Rs/Quintal
Kasganj,3,Tonnes,NR,Banana - Ripe,2100,2210,2140,Rs/Quintal
Khair,4,Tonnes,NR,Banana - Ripe,2000,2100,2050,Rs/Quintal
Khairagarh,6.5,Tonnes,NR,Banana - Ripe,1500,1600,1550,Rs/Quintal
Konch,8,Tonnes,NR,Banana - Ripe,1800,2025,1900,Rs/Quintal
Lakhimpur,117,Tonnes,NR,Banana - Ripe,1400,1500,1470,Rs/Quintal
Lucknow,89,Tonnes,NR,Banana - Ripe,2100,2300,2200,Rs/Quintal
Mahoba,5.4,Tonnes,NR,Banana - Ripe,1530,1580,1550,Rs/Quintal
Maudaha,0.4,Tonnes,NR,Banana - Ripe,1700,1900,1810,Rs/Quintal
Mauranipur,11,Tonnes,NR,Medium,1700,1800,1750,Rs/Quintal
Muradabad,15,Tonnes,NR,Medium,800,900,850,Rs/Quintal
Orai,1.5,Tonnes,NR,Banana - Ripe,1800,1850,1825,Rs/Quintal
Pilibhit,52.5,Tonnes,NR,Banana - Ripe,860,900,880,Rs/Quintal
Pukhrayan,0.5,Tonnes,NR,Banana - Ripe,2150,2350,2250,Rs/Quintal
Puranpur,4,Tonnes,NR,Banana - Ripe,1950,2050,2000,Rs/Quintal
Raath,0.9,Tonnes,NR,Banana - Ripe,900,1000,950,Rs/Quintal
Rampur,26,Tonnes,NR,Desi(Bontha),1000,1080,1040,Rs/Quintal
Ruperdeeha,5,Tonnes,NR,Banana - Ripe,NR,900,800,Rs/Quintal
Rura,6,Tonnes,NR,Banana - Ripe,2200,2600,2400,Rs/Quintal
Shahabad(New Mandi),3.2,Tonnes,NR,Banana - Ripe,1030,1120,1080,Rs/Quintal
Shahjahanpur,32,Tonnes,NR,Medium,1700,1800,1760,Rs/Quintal
Shahpur,0.7,Tonnes,NR,Medium,NR,NR,875,Rs/Quintal
Shikohabad,10,Tonnes,NR,Banana - Ripe,2220,2300,2250,Rs/Quintal
Sikanderabad,0.8,Tonnes,NR,Banana - Ripe,925,1050,980,Rs/Quintal
Sindholi,2,Tonnes,NR,Other,800,900,850,Rs/Quintal
Sultanpur,2,Tonnes,NR,Banana - Ripe,850,900,865,Rs/Quintal
Unnao,7,Tonnes,NR,Medium,1600,1700,1650,Rs/Quintal
Uttrakhand,,,,,,,,
Haldwani,50.3,Tonnes,NR,Other,594,794,694,Rs/Quintal
Kicchha,5.5,Tonnes,NR,Other,1000,1200,1150,Rs/Quintal
Manglaur,2,Tonnes,NR,Other,600,800,700,Rs/Quintal
Rishikesh,3.4,Tonnes,NR,Other,925,1280,1055,Rs/Quintal
Vikasnagar,0.5,Tonnes,NR,Other,800,800,800,Rs/Quintal
Ber(Zizyphus/Borehannu),,,,,,,,
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),1,Tonnes,NR,Ber(Zizyphus),500,1500,1000,Rs/Quintal
Haryana,,,,,,,,
Mohindergarh,1,Tonnes,NR,Ber(Zizyphus),1300,1300,1300,Rs/Quintal
Chikoos(Sapota),,,,,,,,
Gujarat,,,,,,,,
Chikhali,130,Tonnes,NR,Other,1900,3535,2717,Rs/Quintal
,,,NR,Other,250,1230,740,Rs/Quintal
Haryana,,,,,,,,
Asandh,0.2,Tonnes,NR,Other,4000,4200,4150,Rs/Quintal
Barwala(Hisar),1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Ladwa,0.4,Tonnes,NR,Sapota,3000,3500,3200,Rs/Quintal
Ratia,0.2,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Yamuna Nagar,1.1,Tonnes,NR,Other,3000,3500,3200,Rs/Quintal
Maharashtra,,,,,,,,
Akluj,1,Tonnes,NR,Other,1900,3200,3000,Rs/Quintal
Amrawati(Frui & Veg. Market),1,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Aurangabad,2,Tonnes,NR,Other,3000,5200,4100,Rs/Quintal
Chandrapur(Ganjwad),2,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
