"Commodity-wise, Market-wise Daily Report on : 24/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Balrampur,3,Tonnes,NR,Arhar Dal(Tur),6100,6300,6200,Rs/Quintal
Banda,1.5,Tonnes,NR,Arhar Dal(Tur),6270,6430,6350,Rs/Quintal
Bharthna,1,Tonnes,NR,Arhar Dal(Tur),6050,6450,6250,Rs/Quintal
Bijnaur,0.7,Tonnes,NR,Arhar Dal(Tur),5830,5930,5880,Rs/Quintal
Bindki,0.8,Tonnes,NR,Arhar Dal(Tur),6450,6650,6500,Rs/Quintal
Buland Shahr,1.5,Tonnes,NR,Arhar Dal(Tur),5800,6400,6120,Rs/Quintal
Charra,0.1,Tonnes,NR,Arhar Dal(Tur),6600,6800,6700,Rs/Quintal
Chorichora,0.5,Tonnes,NR,Arhar Dal(Tur),6285,6400,6335,Rs/Quintal
Choubepur,4,Tonnes,NR,Arhar Dal(Tur),6475,6575,6525,Rs/Quintal
Dadri,8,Tonnes,NR,Arhar Dal(Tur),6200,6400,6300,Rs/Quintal
Doharighat,1.5,Tonnes,NR,Arhar Dal(Tur),5400,6300,5700,Rs/Quintal
Etah,2,Tonnes,NR,Arhar Dal(Tur),6650,6850,6750,Rs/Quintal
Etawah,3,Tonnes,NR,U.P. (Split),6000,6400,6200,Rs/Quintal
Gazipur,2,Tonnes,NR,Arhar Dal(Tur),6500,6540,6520,Rs/Quintal
Ghaziabad,24,Tonnes,NR,Arhar Dal(Tur),6300,6500,6400,Rs/Quintal
Golagokarnath,2.6,Tonnes,NR,Arhar Dal(Tur),6260,6450,6360,Rs/Quintal
Gorakhpur,45,Tonnes,NR,Arhar Dal(Tur),5400,5520,5450,Rs/Quintal
Hapur,3,Tonnes,NR,Arhar Dal(Tur),5900,6200,5980,Rs/Quintal
Jahangirabad,1.2,Tonnes,NR,Arhar Dal(Tur),6125,6175,6150,Rs/Quintal
Jangipura,1.5,Tonnes,NR,Arhar Dal(Tur),6430,6520,6480,Rs/Quintal
Jaunpur,0.8,Tonnes,NR,Arhar Dal(Tur),6670,6735,6700,Rs/Quintal
Jayas,0.8,Tonnes,NR,Arhar Dal(Tur),6400,6480,6450,Rs/Quintal
Kasganj,2.4,Tonnes,NR,Arhar Dal(Tur),6560,6680,6630,Rs/Quintal
Kayamganj,1.2,Tonnes,NR,Arhar Dal(Tur),6600,6675,6650,Rs/Quintal
Khalilabad,3,Tonnes,NR,Arhar Dal(Tur),6300,6500,6345,Rs/Quintal
Khurja,6.5,Tonnes,NR,Arhar Dal(Tur),6100,6200,6145,Rs/Quintal
Kopaganj,6.5,Tonnes,NR,Arhar Dal(Tur),6200,6300,6265,Rs/Quintal
Kosikalan,6,Tonnes,NR,Arhar Dal(Tur),6300,6500,6400,Rs/Quintal
Lucknow,28,Tonnes,NR,Arhar Dal(Tur),5650,5880,5760,Rs/Quintal
Maharajganj,2,Tonnes,NR,Arhar Dal(Tur),6300,6350,6320,Rs/Quintal
Mainpuri,1.8,Tonnes,NR,Arhar Dal(Tur),6420,6520,6470,Rs/Quintal
Mathura,2.5,Tonnes,NR,Arhar Dal(Tur),6400,6600,6500,Rs/Quintal
Meerut,5.5,Tonnes,NR,Arhar Dal(Tur),5000,6800,5975,Rs/Quintal
Mirzapur,4.5,Tonnes,NR,Arhar Dal(Tur),6635,6710,6675,Rs/Quintal
Muskara,1,Tonnes,NR,Arhar Dal(Tur),6120,6250,6180,Rs/Quintal
Paliakala,1.1,Tonnes,NR,Arhar Dal(Tur),6310,6370,6350,Rs/Quintal
Partaval,0.7,Tonnes,NR,Arhar Dal(Tur),6350,6450,6400,Rs/Quintal
Pratapgarh,1,Tonnes,NR,Arhar Dal(Tur),6870,6900,6890,Rs/Quintal
Pukhrayan,2,Tonnes,NR,Arhar Dal(Tur),6310,6510,6410,Rs/Quintal
Puranpur,1.1,Tonnes,NR,Arhar Dal(Tur),5980,6100,6040,Rs/Quintal
Rasda,10,Tonnes,NR,Arhar Dal(Tur),6900,7100,7000,Rs/Quintal
Safdarganj,3.5,Tonnes,NR,Arhar Dal(Tur),6050,6150,6100,Rs/Quintal
Saharanpur,5,Tonnes,NR,Arhar Dal(Tur),6020,6250,6150,Rs/Quintal
Sehjanwa,4,Tonnes,NR,Arhar Dal(Tur),6800,7200,7000,Rs/Quintal
Sitapur,11.3,Tonnes,NR,Arhar Dal(Tur),5600,6000,5760,Rs/Quintal
Soharatgarh,0.9,Tonnes,NR,Arhar Dal(Tur),6200,6220,6210,Rs/Quintal
Tamkuhi Road,3,Tonnes,NR,Arhar Dal(Tur),6000,6200,6100,Rs/Quintal
Varanasi(Grain),70,Tonnes,NR,Arhar Dal(Tur),6650,6735,6700,Rs/Quintal
Vilaspur,0.6,Tonnes,NR,Arhar Dal(Tur),6180,6220,6200,Rs/Quintal
Vishalpur,8,Tonnes,NR,Arhar Dal(Tur),6000,6150,6075,Rs/Quintal
West Bengal,,,,,,,,
Purulia,8,Tonnes,NR,Arhar Dal(Tur),5900,6000,5900,Rs/Quintal
Ramkrishanpur(Howrah),0.5,Tonnes,NR,Arhar Dal(Tur),7300,7700,7500,Rs/Quintal
Sainthia,6.7,Tonnes,NR,Arhar Dal(Tur),7600,7700,7650,Rs/Quintal
Avare Dal,,,,,,,,
Karnataka,,,,,,,,
Bangalore,3,Tonnes,NR,Avare (Whole),4400,4600,4500,Rs/Quintal
Mysore (Bandipalya),NR,Tonnes,NR,Avare (Whole),2000,4659,3234,Rs/Quintal
Beans,,,,,,,,
Gujarat,,,,,,,,
Jam Jodhpur,0.08,Tonnes,NR,Beans (Whole),4000,5750,4750,Rs/Quintal
Jasdan,0.1,Tonnes,NR,Other,2750,4160,3450,Rs/Quintal
Visavadar,0.02,Tonnes,NR,Other,3000,3750,3375,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Samba,1,Tonnes,NR,Beans (Whole),3000,4000,3500,Rs/Quintal
Jharkhand,,,,,,,,
Gumla,8,Tonnes,NR,Other,3000,3300,3150,Rs/Quintal
Karnataka,,,,,,,,
Bagepalli,NR,Tonnes,NR,Beans (Whole),2200,3200,2650,Rs/Quintal
Bangarpet,NR,Tonnes,NR,Beans (Whole),1800,2200,2000,Rs/Quintal
"Binny Mill (F&V), Bangalore",21,Tonnes,NR,Beans (Whole),2000,2600,2300,Rs/Quintal
Chamaraj Nagar,NR,Tonnes,NR,Beans (Whole),3000,3300,3050,Rs/Quintal
Doddaballa Pur,NR,Tonnes,NR,Beans (Whole),2500,3500,3000,Rs/Quintal
Hassan,22,Tonnes,NR,Beans (Whole),1000,2000,2000,Rs/Quintal
Kolar,5,Tonnes,NR,Beans (Whole),2000,2500,2300,Rs/Quintal
Malur,4,Tonnes,NR,Beans (Whole),3000,3500,3333,Rs/Quintal
Mulabagilu,8,Tonnes,NR,Beans (Whole),1000,1600,1300,Rs/Quintal
Mysore (Bandipalya),17,Tonnes,NR,Beans (Whole),1600,2000,1800,Rs/Quintal
Ramanagara,1,Tonnes,NR,Beans (Whole),2400,2800,2600,Rs/Quintal
Kerala,,,,,,,,
Kottakkal,0.9,Tonnes,NR,Other,2800,2900,2850,Rs/Quintal
Munnar,2,Tonnes,NR,Beans (Whole),4000,6000,5200,Rs/Quintal
Madhya Pradesh,,,,,,,,
Udaipura,5.1,Tonnes,NR,Local,3150,3350,3300,Rs/Quintal
Maharashtra,,,,,,,,
Karad,1,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Maanachar,9,Tonnes,NR,Other,500,2000,1290,Rs/Quintal
Nasik,17,Tonnes,NR,Other,4700,6000,5300,Rs/Quintal
Panvel,3,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Pune,9,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Pune(Pimpri),NR,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Rahata,NR,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Solapur,1,Tonnes,NR,Other,700,3500,1500,Rs/Quintal
Meghalaya,,,,,,,,
Dadengiri,0.5,Tonnes,NR,Local,1500,1700,1600,Rs/Quintal
Tura,0.7,Tonnes,NR,Local,3000,3500,3400,Rs/Quintal
Nagaland,,,,,,,,
Dimapur,7,Tonnes,NR,Other,2500,3000,2500,Rs/Quintal
Kohima,4,Tonnes,NR,Beans (Whole),4000,4200,4100,Rs/Quintal
Odisha,,,,,,,,
Hindol,0.2,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Kendupatna,16,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Kendupatna(Niali),15,Tonnes,NR,Other,2200,2500,2200,Rs/Quintal
Kesinga,0.2,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Kuchinda,0.21,Tonnes,NR,Other,3000,3500,3200,Rs/Quintal
Punjab,,,,,,,,
Phagwara,0.3,Tonnes,NR,Other,1200,2220,1710,Rs/Quintal
Bengal Gram Dal (Chana Dal),,,,,,,,
Assam,,,,,,,,
Goalpara,5,Tonnes,NR,Bengal Gram Dal,6000,6500,6100,Rs/Quintal
P.O. Uparhali Guwahati,24.5,Tonnes,NR,Bengal Gram Dal,5800,6150,5975,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,38,Tonnes,NR,Bengal Gram Dal,5800,6500,6150,Rs/Quintal
Mysore (Bandipalya),2,Tonnes,NR,Bengal Gram Dal,5400,6600,6000,Rs/Quintal
Shimoga,2,Tonnes,NR,Bengal Gram Dal,6200,6200,6200,Rs/Quintal
Madhya Pradesh,,,,,,,,
Mahidpur,43.44,Tonnes,NR,Bengal Gram Dal,3301,4025,3663,Rs/Quintal
Mandsaur,12,Tonnes,NR,Bengal Gram (Split),3331,3933,3640,Rs/Quintal
Ujjain,25.3,Tonnes,NR,Bengal Gram (Split),3000,4211,4085,Rs/Quintal
,,,NR,Desi (F.A.Q. Split),3830,4181,4181,Rs/Quintal
Maharashtra,,,,,,,,
Mumbai,43,Tonnes,NR,Other,5600,6500,6100,Rs/Quintal
Manipur,,,,,,,,
Bishenpur,0.2,Tonnes,NR,Bengal Gram Dal,NR,9600,9600,Rs/Quintal
Imphal,3.6,Tonnes,NR,Bengal Gram Dal,NR,8000,8000,Rs/Quintal
Thoubal,0.2,Tonnes,NR,Bengal Gram Dal,NR,11000,11000,Rs/Quintal
Tripura,,,,,,,,
Bishramganj,1,Tonnes,NR,Bengal Gram (Split),7200,8000,7500,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,9.5,Tonnes,NR,Bengal Gram Dal,5350,5650,5500,Rs/Quintal
Ajuha,3.5,Tonnes,NR,Bengal Gram Dal,5450,5490,5470,Rs/Quintal
Aligarh,4,Tonnes,NR,Bengal Gram Dal,5400,5600,5500,Rs/Quintal
Azamgarh,2.5,Tonnes,NR,Bengal Gram Dal,5900,6000,5950,Rs/Quintal
Bharthna,0.5,Tonnes,NR,Bengal Gram Dal,6200,6600,6400,Rs/Quintal
Buland Shahr,1.4,Tonnes,NR,Bengal Gram (Split),5200,5700,5430,Rs/Quintal
Chorichora,0.3,Tonnes,NR,Bengal Gram Dal,5560,5650,5600,Rs/Quintal
Gazipur,2.4,Tonnes,NR,Bengal Gram Dal,5460,5500,5480,Rs/Quintal
Gorakhpur,38,Tonnes,NR,Bengal Gram Dal,5600,5710,5650,Rs/Quintal
Jahangirabad,1.4,Tonnes,NR,Bengal Gram Dal,5400,5450,5425,Rs/Quintal
Jaunpur,0.9,Tonnes,NR,Bengal Gram (Split),5730,5800,5760,Rs/Quintal
Jayas,0.7,Tonnes,NR,Bengal Gram Dal,5160,5280,5200,Rs/Quintal
Kayamganj,1.4,Tonnes,NR,Bengal Gram Dal,5700,5750,5725,Rs/Quintal
Khurja,4.5,Tonnes,NR,Bengal Gram Dal,5450,5540,5500,Rs/Quintal
Lucknow,25,Tonnes,NR,Bengal Gram Dal,5300,5500,5400,Rs/Quintal
Mirzapur,3,Tonnes,NR,Bengal Gram Dal,5710,5785,5750,Rs/Quintal
Pratapgarh,1.5,Tonnes,NR,Bengal Gram Dal,6360,6385,6370,Rs/Quintal
Pukhrayan,1.5,Tonnes,NR,Bengal Gram (Split),5120,5320,5220,Rs/Quintal
Saharanpur,10.4,Tonnes,NR,Bengal Gram Dal,5380,5600,5500,Rs/Quintal
Sehjanwa,3.5,Tonnes,NR,Bengal Gram Dal,5390,5500,5450,Rs/Quintal
Soharatgarh,0.8,Tonnes,NR,Bengal Gram Dal,5900,5940,5920,Rs/Quintal
Varanasi(Grain),50,Tonnes,NR,Bengal Gram Dal,5665,5740,5720,Rs/Quintal
West Bengal,,,,,,,,
Ramkrishanpur(Howrah),0.6,Tonnes,NR,Bengal Gram Dal,6800,7200,7000,Rs/Quintal
Bengal Gram(Gram)(Whole),,,,,,,,
Andhra Pradesh,,,,,,,,
Adoni,509.4,Tonnes,NR,Jawari/Local,3769,5494,5369,Rs/Quintal
Banaganapalli,1,Tonnes,NR,Desi (Whole),4500,4700,4600,Rs/Quintal
Koilkunta,NR,Tonnes,NR,999,4500,4700,4600,Rs/Quintal
Kurnool,3.4,Tonnes,NR,Desi (Whole),4550,4850,4720,Rs/Quintal
Nandikotkur,NR,Tonnes,NR,Gulabi,4400,4400,4400,Rs/Quintal
Pattikonda,1,Tonnes,NR,Jawari/Local,4200,4500,4400,Rs/Quintal
Assam,,,,,,,,
Dhing,40,Tonnes,NR,Bengal Gram Dal,5430,5800,5700,Rs/Quintal
,,,NR,White (Whole),5000,5600,5500,Rs/Quintal
Goalpara,4,Tonnes,NR,Bold,5400,6000,5800,Rs/Quintal
Nalbari,2.2,Tonnes,NR,Bengal Gram Dal,6000,6500,6250,Rs/Quintal
P.O. Uparhali Guwahati,22,Tonnes,NR,Medium,5300,6500,5900,Rs/Quintal
Chattisgarh,,,,,,,,
Bhatapara,25.3,Tonnes,NR,Desi (Whole),3800,4421,4300,Rs/Quintal
Munguli,1.1,Tonnes,NR,Desi (Whole),3500,4190,3940,Rs/Quintal
Raipur,33.3,Tonnes,NR,Average (Whole),4290,4700,4350,Rs/Quintal
Rajnandgaon,2.4,Tonnes,NR,Desi (Whole),3701,4242,4071,Rs/Quintal
Gujarat,,,,,,,,
Amreli,4.5,Tonnes,NR,Other,2500,4000,3850,Rs/Quintal
Bhiloda,1,Tonnes,NR,Desi (Whole),3750,4000,3875,Rs/Quintal
Botad,0.9,Tonnes,NR,Other,3330,3850,3590,Rs/Quintal
Dahod,21.9,Tonnes,NR,Desi (Whole),4225,4225,4225,Rs/Quintal
,,,NR,Other,4225,4250,4240,Rs/Quintal
Himatnagar,25,Tonnes,NR,Desi (Whole),3800,4700,4300,Rs/Quintal
Jam Jodhpur,11.16,Tonnes,NR,Desi (Whole),3850,4025,3950,Rs/Quintal
Mangrol,6.5,Tonnes,NR,Desi (F.A.Q. Split),3900,4000,3950,Rs/Quintal
Rajkot,48,Tonnes,NR,Desi (Whole),3890,4210,4000,Rs/Quintal
Savarkundla,80,Tonnes,NR,Desi (Whole),3900,4150,4025,Rs/Quintal
Talod,0.1,Tonnes,NR,999,4250,4450,4350,Rs/Quintal
Karnataka,,,,,,,,
Bagalakot,5,Tonnes,NR,Average (Whole),4939,5081,5039,Rs/Quintal
Bangalore,56,Tonnes,NR,Average (Whole),5400,6000,5700,Rs/Quintal
Basava Kalayana,NR,Tonnes,NR,Average (Whole),4400,4800,4650,Rs/Quintal
Bellary,6,Tonnes,NR,Average (Whole),4059,5160,4993,Rs/Quintal
Bidar,25,Tonnes,NR,Average (Whole),3615,5069,4773,Rs/Quintal
Bijapur,42,Tonnes,NR,Average (Whole),4800,5000,4900,Rs/Quintal
Dharwar,8,Tonnes,NR,Jawari/Local,5001,5050,5005,Rs/Quintal
Gadag,209,Tonnes,NR,Average (Whole),3201,5309,4985,Rs/Quintal
Gulbarga,109,Tonnes,NR,Average (Whole),4100,5156,4974,Rs/Quintal
Hubli (Amaragol),3,Tonnes,NR,Jawari/Local,3352,4923,4426,Rs/Quintal
Hungund,18,Tonnes,NR,Jawari/Local,3500,4100,3800,Rs/Quintal
Kadur,44,Tonnes,NR,Other,4700,4750,4700,Rs/Quintal
Koppal,1,Tonnes,NR,Average (Whole),4800,4850,4831,Rs/Quintal
Kottur,NR,Tonnes,NR,Average (Whole),4713,4713,4713,Rs/Quintal
Laxmeshwar,1,Tonnes,NR,Jawari/Local,4948,4969,4959,Rs/Quintal
Mysore (Bandipalya),27,Tonnes,NR,Average (Whole),5200,5600,5400,Rs/Quintal
Nargunda,79,Tonnes,NR,Jawari/Local,4400,4475,4424,Rs/Quintal
Raichur,51,Tonnes,NR,Jawari/Local,3006,5159,4986,Rs/Quintal
Rona,1,Tonnes,NR,Average (Whole),4937,5059,5004,Rs/Quintal
Sedam,50,Tonnes,NR,Average (Whole),4900,5000,4958,Rs/Quintal
Sindagi,2,Tonnes,NR,Average (Whole),4000,4600,4350,Rs/Quintal
Yadgir,17,Tonnes,NR,Average (Whole),4869,5069,5031,Rs/Quintal
Kerala,,,,,,,,
Alappuzha,2,Tonnes,NR,Other,6000,6100,6050,Rs/Quintal
Kottayam,4,Tonnes,NR,Average (Whole),5800,6100,6000,Rs/Quintal
Manjeri,4,Tonnes,NR,Bold,6900,7000,6950,Rs/Quintal
Palakkad,1,Tonnes,NR,Average (Whole),6000,6500,6300,Rs/Quintal
Vadakkenchery,0.38,Tonnes,NR,Average (Whole),7000,7500,7250,Rs/Quintal
,,,NR,Other,8000,8500,8250,Rs/Quintal
Madhya Pradesh,,,,,,,,
Agar,1.6,Tonnes,NR,Other,3500,3775,3640,Rs/Quintal
Akodia,1.29,Tonnes,NR,Average (Whole),3500,4031,3800,Rs/Quintal
Aron,14.3,Tonnes,NR,Other,3455,3933,3547,Rs/Quintal
Ashoknagar,68.7,Tonnes,NR,Medium,3640,4035,3950,Rs/Quintal
Ashta,70.9,Tonnes,NR,Kanta,3700,4071,3790,Rs/Quintal
,,,NR,Other,4020,5600,4800,Rs/Quintal
,,,NR,White (Whole),3680,5314,4485,Rs/Quintal
Badnagar,30.7,Tonnes,NR,Bengal Gram (Split),3451,4699,4350,Rs/Quintal
Badnawar,27.3,Tonnes,NR,Bengal Gram (Split),3100,4270,4000,Rs/Quintal
Bamora,1.7,Tonnes,NR,Desi (Whole),3350,3750,3660,Rs/Quintal
Banapura,2.3,Tonnes,NR,Desi (Whole),3400,3891,3622,Rs/Quintal
Banda,2,Tonnes,NR,Other,3695,3695,3695,Rs/Quintal
Begamganj,33.6,Tonnes,NR,Desi (Whole),3100,3825,3600,Rs/Quintal
Betul,6.7,Tonnes,NR,Desi (Whole),3000,3800,3701,Rs/Quintal
Bhikangaon,0.7,Tonnes,NR,Bengal Gram Dal,3400,3640,3525,Rs/Quintal
Bhopal,3,Tonnes,NR,Desi (Whole),3205,4055,4055,Rs/Quintal
Biaora,7.9,Tonnes,NR,Kanta,3525,3825,3640,Rs/Quintal
Bina,49.7,Tonnes,NR,Kanta,3500,3875,3760,Rs/Quintal
Chhindwara,5.5,Tonnes,NR,Other,3500,3855,3650,Rs/Quintal
Damoh,98,Tonnes,NR,Kanta,3575,4010,3910,Rs/Quintal
Deori,17,Tonnes,NR,Other,3900,4400,4400,Rs/Quintal
Dewas,121,Tonnes,NR,Other,3530,4441,4000,Rs/Quintal
,,,NR,White (Whole),3799,5800,4600,Rs/Quintal
Dhar,12,Tonnes,NR,Other,3590,4075,3850,Rs/Quintal
Gadarwada,1.9,Tonnes,NR,Desi (F.A.Q. Split),3499,3961,3850,Rs/Quintal
Ganjbasoda,51.3,Tonnes,NR,Bold,2900,3900,3750,Rs/Quintal
Guna,24.2,Tonnes,NR,Desi (Whole),3520,4230,3980,Rs/Quintal
Haatpipliya,1.86,Tonnes,NR,Desi (Whole),3700,3785,3743,Rs/Quintal
Harda,10,Tonnes,NR,Medium,3501,3900,3861,Rs/Quintal
Harsood,2.7,Tonnes,NR,Desi (Whole),3400,4031,3926,Rs/Quintal
Indore,32.4,Tonnes,NR,Average (Whole),3300,4360,4000,Rs/Quintal
Jabalpur,33.5,Tonnes,NR,Desi (Whole),3250,4225,3860,Rs/Quintal
Javera,10.1,Tonnes,NR,Desi (Whole),3800,4000,3900,Rs/Quintal
Jeerapur,3,Tonnes,NR,Kanta,3400,3800,3500,Rs/Quintal
Kalapipal,2.51,Tonnes,NR,Desi (F.A.Q. Split),3780,4130,4000,Rs/Quintal
Kannod,48.4,Tonnes,NR,Desi (Whole),3411,4270,3975,Rs/Quintal
Kareli,55.9,Tonnes,NR,Desi (Whole),3200,4174,3721,Rs/Quintal
Katni,58.6,Tonnes,NR,Desi (Whole),3750,4080,3875,Rs/Quintal
Khandwa,10.3,Tonnes,NR,Desi (Whole),3411,4043,3887,Rs/Quintal
Khargone,32,Tonnes,NR,Desi (Whole),2850,4101,3999,Rs/Quintal
Khilchipur,0.8,Tonnes,NR,Kanta,3645,3770,3700,Rs/Quintal
Khirakiya,9.8,Tonnes,NR,Other,3325,3851,3700,Rs/Quintal
Khujner,1.2,Tonnes,NR,Kanta,3650,3760,3700,Rs/Quintal
Kumbhraj,0.2,Tonnes,NR,Desi (Whole),3725,3775,3750,Rs/Quintal
Lashkar,0.1,Tonnes,NR,Desi (Whole),3975,3975,3975,Rs/Quintal
Lateri,4.2,Tonnes,NR,Medium,3455,3835,3675,Rs/Quintal
Maksudangarh,4.8,Tonnes,NR,Other,3650,3810,3730,Rs/Quintal
Manasa,46,Tonnes,NR,Other,2501,3901,3201,Rs/Quintal
Mandla,1.6,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Mungawali,2.4,Tonnes,NR,Desi (Whole),3675,3847,3740,Rs/Quintal
Nalkehda,0.4,Tonnes,NR,Other,3790,3790,3790,Rs/Quintal
Narsinghgarh,0.9,Tonnes,NR,Other,3400,4020,3800,Rs/Quintal
Neemuch,25.3,Tonnes,NR,Desi (Whole),3340,3941,3720,Rs/Quintal
Paatan,3.1,Tonnes,NR,Desi (Whole),3000,3840,3500,Rs/Quintal
Pachaur,4.28,Tonnes,NR,Other,3710,4345,4000,Rs/Quintal
Patharia,13,Tonnes,NR,Other,4000,4200,4100,Rs/Quintal
Pipariya,81,Tonnes,NR,Desi (Whole),2750,4000,3750,Rs/Quintal
Piprai,0.6,Tonnes,NR,Other,3550,3550,3550,Rs/Quintal
Rajgarh,1.3,Tonnes,NR,Desi (Whole),3841,3931,3850,Rs/Quintal
Ramnagar,110,Tonnes,NR,Desi (Whole),3700,3800,3750,Rs/Quintal
Ratlam,30,Tonnes,NR,Other,3400,4500,3950,Rs/Quintal
Rewa,5.7,Tonnes,NR,Other,3600,4070,3968,Rs/Quintal
Sagar,43.7,Tonnes,NR,Desi (Whole),3500,3970,3825,Rs/Quintal
Sanawad,12,Tonnes,NR,Kanta,3610,3610,3610,Rs/Quintal
Sehore,4.5,Tonnes,NR,Other,2820,4299,3800,Rs/Quintal
Shajapur,1.13,Tonnes,NR,Gulabi,3410,3840,3591,Rs/Quintal
,,,NR,Kanta,3590,3850,3695,Rs/Quintal
,,,NR,White (Whole),3869,3869,3869,Rs/Quintal
Shamshabad,2.2,Tonnes,NR,Kanta,3671,3675,3675,Rs/Quintal
Sheopurkalan,2.7,Tonnes,NR,Other,3765,3860,3810,Rs/Quintal
Shujalpur,5.71,Tonnes,NR,Other,3200,3920,3850,Rs/Quintal
Sironj,64.6,Tonnes,NR,Other,3600,3975,3787,Rs/Quintal
Sonkatch,5,Tonnes,NR,Desi (Whole),1970,2170,2060,Rs/Quintal
Taal,7.75,Tonnes,NR,Average (Whole),3251,3251,3251,Rs/Quintal
Timarni,2,Tonnes,NR,Desi (Whole),2401,3870,3391,Rs/Quintal
Vidisha,156,Tonnes,NR,Desi (Whole),3350,4105,3900,Rs/Quintal
Maharashtra,,,,,,,,
Achalpur,6,Tonnes,NR,Other,3500,4200,3850,Rs/Quintal
Ahmedpur,1,Tonnes,NR,Other,4400,4500,4450,Rs/Quintal
Akkalkot,30,Tonnes,NR,Other,4700,4900,4800,Rs/Quintal
Akola,3,Tonnes,NR,Average (Whole),3700,4925,4400,Rs/Quintal
,,,NR,Other,4000,4700,4350,Rs/Quintal
Amalner,4,Tonnes,NR,Average (Whole),4565,4660,4660,Rs/Quintal
Amarawati,50,Tonnes,NR,Other,4600,4622,4611,Rs/Quintal
Aurad Shahajani,2,Tonnes,NR,Other,4685,4720,4702,Rs/Quintal
Ausa,6,Tonnes,NR,Other,4000,4801,4544,Rs/Quintal
Barshi,2,Tonnes,NR,Other,3500,4400,3900,Rs/Quintal
Bhandara,NR,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Chakur,NR,Tonnes,NR,Other,5399,5399,5399,Rs/Quintal
Chikali,6,Tonnes,NR,Average (Whole),3900,4640,4270,Rs/Quintal
Deoulgaon Raja,1,Tonnes,NR,Other,3200,4500,3500,Rs/Quintal
Dharmabad,20,Tonnes,NR,Other,3510,4880,4200,Rs/Quintal
Digras,NR,Tonnes,NR,Average (Whole),4305,4305,4305,Rs/Quintal
Dondaicha,NR,Tonnes,NR,Other,3300,5900,4076,Rs/Quintal
Dound,NR,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Dudhani,2,Tonnes,NR,Other,4970,5005,5005,Rs/Quintal
Gangapur,3,Tonnes,NR,Other,4747,4780,4751,Rs/Quintal
Gevrai,1,Tonnes,NR,Other,3400,4739,3875,Rs/Quintal
Hinganghat,2,Tonnes,NR,Other,3456,4071,3800,Rs/Quintal
Jalana,25,Tonnes,NR,Other,3200,4901,4250,Rs/Quintal
Jalgaon,3,Tonnes,NR,Average (Whole),4200,4650,4650,Rs/Quintal
Jalgaon(Masawat),2,Tonnes,NR,Average (Whole),3800,3800,3800,Rs/Quintal
Jintur,1,Tonnes,NR,Other,3500,4400,3500,Rs/Quintal
Jintur(Bori),NR,Tonnes,NR,Other,4418,4418,4418,Rs/Quintal
Karanja,2,Tonnes,NR,Other,4000,4600,4400,Rs/Quintal
Karmala,2,Tonnes,NR,Other,4700,4700,4700,Rs/Quintal
Khamgaon,47,Tonnes,NR,Average (Whole),4100,4600,4350,Rs/Quintal
Kopargaon,1,Tonnes,NR,Other,3100,4000,3670,Rs/Quintal
Lasalgaon(Niphad),1,Tonnes,NR,Other,3501,3698,3590,Rs/Quintal
Lasur Station,6,Tonnes,NR,Other,3560,4780,4500,Rs/Quintal
Latur,124,Tonnes,NR,Other,3625,5080,4400,Rs/Quintal
Majalgaon,2,Tonnes,NR,Other,3350,4615,3700,Rs/Quintal
Malegaon,2,Tonnes,NR,Other,3390,4600,3671,Rs/Quintal
Malkapur,4,Tonnes,NR,Average (Whole),3550,4280,3799,Rs/Quintal
Mangal Wedha,NR,Tonnes,NR,Other,3800,3800,3800,Rs/Quintal
Mehekar,2,Tonnes,NR,Other,4000,4400,4200,Rs/Quintal
Murim,19,Tonnes,NR,Other,4350,4825,4612,Rs/Quintal
Murtizapur,30,Tonnes,NR,Other,4250,4515,4350,Rs/Quintal
Nanded,4,Tonnes,NR,Other,3500,4513,4476,Rs/Quintal
Nandgaon,1,Tonnes,NR,Other,3255,3915,3650,Rs/Quintal
Nandura,2,Tonnes,NR,Other,3400,3800,3800,Rs/Quintal
Nandurbar,1,Tonnes,NR,Other,3700,4276,3975,Rs/Quintal
Paithan,NR,Tonnes,NR,Other,3100,3100,3100,Rs/Quintal
Parali Vaijyanath,NR,Tonnes,NR,Other,3700,3700,3700,Rs/Quintal
Pathari,1,Tonnes,NR,Other,3300,4478,4431,Rs/Quintal
Pune,6,Tonnes,NR,Other,5500,6000,5775,Rs/Quintal
